,genre,location,movie_name,price,show_type,street_address,theater_name,show_date,show_time,number_of_tickets
1224,Comedy,Larkspur,"Where'd You Go, Bernadette",9,regular,549 Magnolia Avenue,Lark Theater,,,
1225,Comedy,Larkspur,Yesterday,11,imax,549 Magnolia Avenue,Lark Theater,,,
1226,Mystery,Larkspur,Luce,15,regular,549 Magnolia Avenue,Lark Theater,2019-03-01,10:00,
1227,Documentary,San Francisco,Fiddler: A Miracle of Miracles,13,regular,2221,Landmark's Clay Theatre,2019-03-09,19:00,
1228,Action,San Rafael,Angel Has Fallen,10,regular,7000 Northgate Drive,Century Northgate,,,
1229,Drama,San Rafael,Hustlers,11,regular,7000 Northgate Drive,Century Northgate,,,
1230,Drama,San Rafael,Hustlers,11,regular,7000 Northgate Drive,Century Northgate,2019-03-04,22:30,
1231,Drama,Palo Alto,Brittany Runs a Marathon,11,regular,430 Emerson Street,Landmark's Aquarius Theatre,2019-03-01,19:00,
1232,Family,Redwood City,The Farewell,6,imax,825 Middlefield Road,Century Redwood City Downtown 20 and XD,,,
1233,Drama,Redwood City,Brittany Runs a Marathon,8,imax,825 Middlefield Road,Century Redwood City Downtown 20 and XD,2019-03-01,23:00,
1234,Sci-fi,Brentwood,Ad Astra,5,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1235,Animation,Brentwood,The Angry Birds Movie 2,10,regular,2525 Sand Creek Road,AMC Brentwood 14,,,
1236,Drama,Milpitas,Brittany Runs a Marathon,7,regular,1010 Great Mall Drive,Century 20 Great Mall and XD,,,
1237,Comedy,Milpitas,Good Boys,7,regular,1010 Great Mall Drive,Century 20 Great Mall and XD,,,
1238,Drama,Milpitas,Hustlers,9,regular,1010 Great Mall Drive,Century 20 Great Mall and XD,,,
1239,Supernatural,Milpitas,IT Chapter Two,11,regular,1010 Great Mall Drive,Century 20 Great Mall and XD,,,
1240,Action,Milpitas,Saaho,14,3d,200 Serra Way #37,Serra Theatres,,,
1241,Comedy,Rohnert Park,Good Boys,9,regular,555 Rohnert Park Expressway West,Reading Cinemas Rohnert Park with TITAN XC,,,
1242,Drama,Rohnert Park,Hustlers,6,regular,555 Rohnert Park Expressway West,Reading Cinemas Rohnert Park with TITAN XC,,,
1243,Supernatural,Rohnert Park,IT Chapter Two,12,regular,555 Rohnert Park Expressway West,Reading Cinemas Rohnert Park with TITAN XC,,,
1244,Supernatural,Danville,IT Chapter Two,8,regular,4175 Blackhawk Plaza Circle,Century Blackhawk Plaza,,,
1245,Horror,Emeryville,Midsommar,12,imax,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1246,Horror,Emeryville,Scary Stories to Tell in the Dark,6,imax,5614 Bay Street Suite 220,AMC Bay Street 16,,,
1247,Sci-fi,Santa Clara,Ad Astra,12,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1248,Supernatural,Santa Clara,IT Chapter Two,12,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1249,Family,Santa Clara,The Farewell,15,regular,3111 Mission College Boulevard,AMC Mercado 20,,,
1250,Comedy,Oakland,Good Boys,12,3d,100 Washington Street,Regal Jack London,,,
1251,Action,Oakland,Hobbs and Shaw,5,3d,100 Washington Street,Regal Jack London,,,
1252,Drama,Oakland,Hustlers,8,3d,3200 Grand Avenue,Grand Lake Theatre,,,
1253,Supernatural,Oakland,IT Chapter Two,14,3d,100 Washington Street,Regal Jack London,,,
1254,Comedy,Oakland,My Big Fat Greek Wedding,7,3d,474 24th Street,The New Parkway Theater,,,
1255,Family,Oakland,The Farewell,13,3d,4186 Piedmont Avenue #5133,Landmark's Piedmont Theatre,,,
1256,War,San Jose,The Load,14,regular,288 South 2nd Street,3 Below Theaters And Lounge,,,
1257,Drama,San Ramon,Hustlers,10,imax,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1258,Supernatural,San Ramon,IT Chapter Two,12,imax,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1259,Offbeat,San Ramon,Once Upon a Time In Hollywood,5,imax,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1260,Drama,San Ramon,The Art of Racing in the Rain,12,imax,2525 San Ramon Valley Boulevard,Regal Crow Canyon,,,
1261,Supernatural,Pittsburg,IT Chapter Two,11,regular,4085 Century Boulevard,Maya Pittsburg Cinemas,,,
1262,Drama,Pittsburg,Overcomer,14,regular,4085 Century Boulevard,Maya Pittsburg Cinemas,,,
1263,Supernatural,Vacaville,IT Chapter Two,6,regular,531 Davis Street,Brenden Theatres,,,
1264,Horror,San Jose,Scary Stories to Tell in the Dark,12,regular,3630 Hillcap Avenue,West Wind Capitol Drive-In,,,
1265,Drama,San Bruno,Hustlers,12,regular,1188 El Camino Real 4th Floor,Century at Tanforan and XD,,,
1266,Drama,San Francisco,Brittany Runs a Marathon,13,regular,1881 Post Street,AMC Kabuki 8,,,
1267,Documentary,San Francisco,Fiddler: A Miracle of Miracles,13,regular,2221,Landmark's Clay Theatre,,,
1268,Drama,Livermore,Blinded by the Light,7,imax,1722 First Street,Vine Cinema & Alehouse,,,
1269,Drama,Livermore,Hustlers,10,imax,2490 First Street,Livermore 13 Cinema,,,
1270,Fantasy,Livermore,The Lord of the Rings: The Return of the King,10,imax,2490 First Street,Livermore 13 Cinema,,,
1271,Animation,Sonoma,Toy Story 4,11,3d,200 Siesta Way #4451,Sonoma Cinema,,,
1272,Comedy,San Bruno,Chhichhore,8,regular,1188 El Camino Real 4th Floor,Century at Tanforan and XD,,,
1273,Action,San Bruno,Hobbs and Shaw,11,3d,1188 El Camino Real 4th Floor,Century at Tanforan and XD,,,
1274,Supernatural,San Bruno,IT Chapter Two,10,regular,1188 El Camino Real 4th Floor,Century at Tanforan and XD,,,
1275,Animation,San Bruno,Toy Story 4,14,regular,1188 El Camino Real 4th Floor,Century at Tanforan and XD,,,
1276,Action,Sonoma,Angel Has Fallen,7,regular,200 Siesta Way #4451,Sonoma Cinema,,,
1277,Drama,Palo Alto,Brittany Runs a Marathon,11,3d,430 Emerson Street,Landmark's Aquarius Theatre,,,
1278,Thriller,Palo Alto,The Ladykillers,11,3d,221 University Avenue,Stanford Theatre,,,
1279,Drama,Sonoma,Hustlers,12,regular,200 Siesta Way #4451,Sonoma Cinema,,,
1280,Animation,Sonoma,Toy Story 4,11,regular,200 Siesta Way #4451,Sonoma Cinema,,,
1281,Action,San Jose,Angel Has Fallen,12,regular,925 Blossom Hill Road Suite 2000,Century 20 Oakridge and XD,,,
1282,Drama,San Jose,Brittany Runs a Marathon,14,regular,925 Blossom Hill Road Suite 2000,Century 20 Oakridge and XD,,,
1283,Supernatural,San Jose,IT Chapter Two,7,regular,925 Blossom Hill Road Suite 2000,Century 20 Oakridge and XD,,,
1284,Sci-fi,San Francisco,Ad Astra,10,imax,1881 Post Street,AMC Kabuki 8,,,
1285,Drama,San Francisco,Hustlers,12,imax,1881 Post Street,AMC Kabuki 8,,,
1286,Supernatural,San Francisco,IT Chapter Two,10,imax,1881 Post Street,AMC Kabuki 8,,,
1287,Mystery,San Francisco,Official Secrets,5,imax,1881 Post Street,AMC Kabuki 8,,,
1288,Offbeat,San Francisco,Once Upon a Time In Hollywood,15,imax,1881 Post Street,AMC Kabuki 8,,,
1289,World,San Francisco,Zama,13,regular,151 3rd Street,SFMOMA - Phyllis Wattis Theater,,,
1290,Anime,San Francisco,Paprika,14,regular,3117 16th Street,Roxie Theater,,,
1291,Action,San Francisco,Riot Girls,14,regular,3117 16th Street,Roxie Theater,,,
1292,Drama,San Francisco,This Is Not Berlin,7,regular,3117 16th Street,Roxie Theater,,,
1293,Drama,San Francisco,This Is Not Berlin,7,imax,3117 16th Street,Roxie Theater,,,
1294,Mystery,San Francisco,Luce,5,regular,2200 Clement Street,Four Star Theatre,,,
1295,Mystery,San Francisco,Official Secrets,5,regular,1881 Post Street,AMC Kabuki 8,,,
1296,Drama,San Francisco,This Is Not Berlin,7,3d,3117 16th Street,Roxie Theater,,,
1297,Family,San Francisco,The Farewell,12,regular,1881 Post Street,AMC Kabuki 8,,,
1298,Family,San Francisco,Steel Magnolias,12,regular,2550 Mission Street,Alamo Drafthouse Cinema,,,
1299,Family,San Francisco,The Farewell,9,regular,501 Buckingham Way,Regal UA Stonestown Twin,,,
1300,Offbeat,San Francisco,Once Upon a Time In Hollywood,15,regular,1881 Post Street,AMC Kabuki 8,,,
1301,Offbeat,San Francisco,Once Upon a Time In Hollywood,6,regular,2200 Clement Street,Four Star Theatre,,,
1302,Horror,San Francisco,In Fabric,7,3d,3117 16th Street,Roxie Theater,,,
1303,Sci-fi,San Francisco,Ad Astra,10,3d,1881 Post Street,AMC Kabuki 8,,,
1304,Documentary,San Francisco,Fiddler: A Miracle of Miracles,13,3d,2221,Landmark's Clay Theatre,,,
1305,Action,San Francisco,Hobbs and Shaw,11,3d,135 4th Street Suite 3000,AMC Metreon 16,,,
1306,Supernatural,San Francisco,IT Chapter Two,9,3d,3630 Balboa Street,Balboa Theatre,,,
1307,Thriller,San Francisco,Madeline's Madeline,15,3d,151 3rd Street,SFMOMA - Phyllis Wattis Theater,,,
1308,Mystery,San Francisco,Official Secrets,5,3d,1881 Post Street,AMC Kabuki 8,,,
1309,Anime,San Francisco,Paprika,14,3d,3117 16th Street,Roxie Theater,,,
1310,Family,San Francisco,The Farewell,11,regular,2340 Chestnut Street,Presidio Theatre,,,
1311,Horror,San Francisco,One Cut of the Dead,12,regular,2550 Mission Street,Alamo Drafthouse Cinema,,,
1312,Horror,San Francisco,Theatre of Blood,10,regular,2550 Mission Street,Alamo Drafthouse Cinema,,,
1313,Mystery,San Francisco,Official Secrets,11,regular,3630 Balboa Street,Balboa Theatre,,,
1314,Action,San Francisco,Hobbs and Shaw,11,imax,135 4th Street Suite 3000,AMC Metreon 16,,,
1315,Supernatural,San Francisco,IT Chapter Two,9,imax,3630 Balboa Street,Balboa Theatre,,,
1316,Family,San Francisco,The Farewell,11,imax,2340 Chestnut Street,Presidio Theatre,,,
1317,Family,San Francisco,The Farewell,9,3d,501 Buckingham Way,Regal UA Stonestown Twin,,,
1318,Supernatural,San Francisco,IT Chapter Two,9,regular,835 Market Street Suite 5000,Century San Francisco Centre 9 and XD,,,
1319,Comedy,Santa Rosa,Good Boys,13,imax,409 Aviation Boulevard,Airport Stadium 12,2019-03-02,21:30,
1320,Drama,Santa Rosa,After The Wedding,10,imax,551 Summerfield Road,Summerfield Cinemas,2019-03-02,20:30,
1321,Thriller,San Jose,The Art of Self-Defense,7,regular,288 South 2nd Street,3 Below Theaters And Lounge,,,
1322,Documentary,San Jose,Fiddler: A Miracle of Miracles,6,regular,288 South 2nd Street,3 Below Theaters And Lounge,2019-03-04,16:30,
1323,Drama,San Ramon,The Art of Racing in the Rain,12,regular,2525 San Ramon Valley Boulevard,Regal Crow Canyon,2019-03-02,19:30,
1324,Drama,San Rafael,Brittany Runs a Marathon,12,3d,280 Smith Ranch Road,Century Regency,,,
1325,Family,San Rafael,The Farewell,13,3d,280 Smith Ranch Road,Century Regency,,,
1326,Drama,San Rafael,A Faithful Man,9,regular,1118 4th Street,Smith Rafael Film Center,2019-03-08,18:30,
1327,Drama,Santa Rosa,The Art of Racing in the Rain,9,regular,620 3rd Street,3rd Street Cinema,2019-03-02,20:30,
1328,Comedy,Santa Rosa,Good Boys,13,3d,409 Aviation Boulevard,Airport Stadium 12,,,
1329,Comedy,Santa Rosa,Good Boys,13,regular,409 Aviation Boulevard,Airport Stadium 12,2019-03-02,21:30,
1330,Drama,Santa Rosa,After The Wedding,10,regular,551 Summerfield Road,Summerfield Cinemas,2019-03-02,20:30,
1331,Drama,Petaluma,Blinded by the Light,14,regular,200 C Street,Boulevard 14 Cinema,,,
1332,Horror,Petaluma,Scary Stories to Tell in the Dark,12,regular,200 C Street,Boulevard 14 Cinema,,,
1333,Animation,Petaluma,The Angry Birds Movie 2,11,imax,200 C Street,Boulevard 14 Cinema,,,
1334,Fantasy,Petaluma,The Lord of the Rings: The Return of the King,6,regular,200 C Street,Boulevard 14 Cinema,,,
1335,Comedy,Petaluma,"Where'd You Go, Bernadette",8,regular,200 C Street,Boulevard 14 Cinema,,,
1336,Horror,Petaluma,Scary Stories to Tell in the Dark,12,regular,200 C Street,Boulevard 14 Cinema,2019-03-03,17:00,
1337,Mystery,San Francisco,Official Secrets,5,regular,1881 Post Street,AMC Kabuki 8,2019-03-03,16:00,
1338,Drama,San Rafael,A Faithful Man,9,regular,1118 4th Street,Smith Rafael Film Center,,,
1339,Animation,Petaluma,The Angry Birds Movie 2,11,imax,200 C Street,Boulevard 14 Cinema,2019-03-03,16:00,
1340,Comedy,Santa Rosa,Good Boys,12,regular,85 Santa Rosa Avenue,Roxy Stadium 14,2019-03-02,22:00,
1341,Comedy,Santa Rosa,"Where'd You Go, Bernadette",10,regular,551 Summerfield Road,Summerfield Cinemas,,,
1342,Drama,Santa Rosa,After The Wedding,10,imax,551 Summerfield Road,Summerfield Cinemas,,,
1343,Animation,Sonoma,Toy Story 4,11,regular,200 Siesta Way #4451,Sonoma Cinema,2019-03-02,16:30,
1344,Drama,San Rafael,Brittany Runs a Marathon,12,regular,280 Smith Ranch Road,Century Regency,,,
1345,Family,San Rafael,The Farewell,13,regular,280 Smith Ranch Road,Century Regency,,,
1346,Animation,Petaluma,The Angry Birds Movie 2,11,regular,200 C Street,Boulevard 14 Cinema,,,
1347,Animation,Petaluma,The Angry Birds Movie 2,11,regular,200 C Street,Boulevard 14 Cinema,2019-03-03,16:00,
1348,Comedy,Santa Rosa,Yesterday,15,regular,620 3rd Street,3rd Street Cinema,2019-03-02,21:00,
