,city,cuisine,has_live_music,phone_number,price_range,restaurant_name,serves_alcohol,street_address,date,party_size,time
775,South San Francisco,Chinese,False,650-634-8388,inexpensive,The Night Market,False,230 South Spruce Avenue,,,
776,South San Francisco,Chinese,False,650-634-8388,inexpensive,The Night Market,False,230 South Spruce Avenue,2019-03-01,2,11:30
777,Berkeley,Seafood,False,510-524-1286,moderate,Akemi Japanese Restaurant,True,1695 Solano Avenue,,,
778,Berkeley,Seafood,False,510-525-5458,moderate,Kiku Sushi,False,1316 Gilman Street,,,
779,Berkeley,Seafood,False,510-549-1900,expensive,Skates On The Bay,False,100 Seawall Drive,,,
780,Berkeley,Seafood,False,510-548-0737,moderate,Sushi California,False,2033 Martin Luther King Junior Way,,,
781,Berkeley,Seafood,False,510-524-1286,moderate,Akemi Japanese Restaurant,True,1695 Solano Avenue,2019-03-01,2,18:30
782,Fremont,Japanese,False,510-792-0700,moderate,Satomi Sushi,False,3655 Thornton Avenue,,,
783,Fremont,Japanese,False,510-440-1613,moderate,Sushi Tango Restaurant,False,4193 Cushing Parkway,,,
784,Fremont,Japanese,False,510-683-8800,moderate,Toro,False,43785 Boscell Road,,,
785,Fremont,Japanese,False,510-656-5021,moderate,Yuki Japanese Restaurant,False,1932 Driscoll Road,,,
786,San Francisco,Japanese,False,415-742-0552,moderate,Ginza Sushi & Sake,False,1793 Haight Street,,,
787,San Francisco,Japanese,False,415-673-6826,moderate,Grandeho's Kamekyo,False,2721 Hyde Street,,,
788,San Francisco,Japanese,False,415-567-4903,moderate,Ace Wasabi Rock-n-roll Sushi,False,3339 Steiner Street,2019-03-01,2,11:30
789,Dublin,Indian,False,408-472-0229,moderate,Chaat Bhavan,False,4112 Grafton Street,,,
790,Dublin,Indian,False,925-364-7086,moderate,Paradise Biryani Pointe,False,6601 Dublin Boulevard,,,
791,Dublin,Indian,False,925-829-8398,moderate,Peacock Indian Cuisine,True,6608 Dublin Boulevard,,,
792,Dublin,Indian,False,408-472-0229,moderate,Chaat Bhavan,False,4112 Grafton Street,2019-03-01,2,17:00
793,Danville,Japanese,False,925-552-5888,moderate,Akira Bistro,False,499 San Ramon Valley Boulevard,,,
794,Danville,Japanese,False,925-648-7838,moderate,Blue Gingko Blackhawk,True,3496 Blackhawk Plaza Circle,,,
795,Danville,Japanese,False,925-820-3823,moderate,Sushi Yokohama,False,558 San Ramon Valley Boulevard,,,
796,Danville,Japanese,False,925-553-7061,moderate,Taru Japanese Cuisine,False,120 East Prospect Avenue,,,
797,Milpitas,Japanese,False,408-946-5100,moderate,My No.1 Sushi & Tofu,True,1747 North Milpitas Boulevard,,,
798,Milpitas,Japanese,False,408-945-9999,moderate,Sushi Maru Restaurant,False,599 East Calaveras Boulevard,,,
799,Milpitas,Japanese,False,408-946-5100,moderate,My No.1 Sushi & Tofu,True,1747 North Milpitas Boulevard,2019-03-11,2,13:00
800,Santa Rosa,Italian,False,707-542-5800,expensive,Ca'bianca,False,835 2nd Street,2019-03-01,4,12:30
801,Alameda,Seafood,False,510-865-5088,moderate,Pier 29,False,1148 Ballena Boulevard,,,
802,Alameda,Seafood,False,510-865-5088,moderate,Pier 29,False,1148 Ballena Boulevard,2019-03-03,6,18:00
803,Hercules,Seafood,False,510-245-0888,moderate,Claws And Craws,False,848 Willow Avenue,,,
804,Hercules,Seafood,False,510-245-1581,moderate,Genki House Japanese Restaurant,False,1581 Sycamore Avenue #8,,,
805,Hercules,Seafood,False,510-245-0888,moderate,Claws And Craws,False,848 Willow Avenue,2019-03-01,2,18:30
806,San Francisco,Korean,False,415-292-2368,moderate,Aato,True,1449 Lombard Street,,,
807,San Francisco,Korean,False,415-525-4985,moderate,Barnzu,True,711 Geary Street,,,
808,San Francisco,Korean,False,415-872-9868,moderate,Beque Bbq Grill,False,1825 Post Street,,,
809,San Francisco,Korean,False,415-387-7991,moderate,Brothers Restaurant,False,4128 Geary Boulevard,,,
810,San Francisco,Korean,False,415-398-2838,moderate,City View Restaurant,False,662 Commercial Street,,,
811,San Francisco,Korean,False,415-776-1898,moderate,Dong Baek,False,631 O'Farrell Street #94,,,
812,San Francisco,Korean,False,415-752-4447,moderate,Han Il Kwan,False,1802 Balboa Street,,,
813,San Francisco,Korean,False,415-668-8836,moderate,Hong Kong Lounge,False,5322 Geary Boulevard,,,
814,San Francisco,Korean,False,415-859-7111,inexpensive,Hwaro,True,4516 Mission Street,,,
815,San Francisco,Korean,False,415-929-1471,moderate,Playground,False,1705 Buchanan Street,,,
816,San Francisco,Korean,False,415-292-2368,moderate,Aato,True,1449 Lombard Street,2019-03-02,2,19:30
817,Milpitas,Take-out,False,669-213-9385,moderate,Red Chillies The Malabar Cuisine,False,167 South Main Street,2019-03-01,2,11:00
818,Concord,Japanese,False,925-827-4220,expensive,Benihana,True,1989 Diamond Boulevard,,,
819,Concord,Japanese,False,925-332-7610,moderate,Kamrai Sushi & Thai Grill,False,4743 Clayton Road Suite 1,,,
820,Concord,Japanese,False,925-686-1888,inexpensive,Sushi Momoyama,False,1800 Monument Boulevard D,,,
821,Concord,Japanese,False,925-686-1888,inexpensive,Sushi Momoyama,False,1800 Monument Boulevard D,2019-03-01,1,17:00
822,Pleasanton,Coffeehouse,True,925-249-0620,inexpensive,Mcdonald's,True,3001 Bernal Avenue,,,
823,Pleasanton,Coffeehouse,True,925-249-0620,inexpensive,Mcdonald's,True,3001 Bernal Avenue,2019-03-02,2,18:00
824,Foster City,Indian,False,650-638-1555,inexpensive,Tabla Indian Restaurant,False,1088 Shell Boulevard c,2019-03-01,2,13:30
825,Fairfield,Asian,True,707-863-7500,moderate,Sticky Rice Chinese Bistro & Bar,False,5030 Business Center Drive,,,
826,Fairfield,Asian,True,707-863-7500,moderate,Sticky Rice Chinese Bistro & Bar,False,5030 Business Center Drive,2019-03-11,2,18:30
827,San Francisco,Italian,False,415-543-5100,moderate,54 Mint Ristorante Italiano,True,16 Mint Plaza,2019-03-03,4,17:00
828,San Francisco,Mediterranean,False,415-970-2428,inexpensive,Goood Frikin Chicken,False,10 29th Street,2019-03-01,2,17:30
829,Richmond,Japanese,False,510-222-3686,moderate,Tokyo Shabusushi Restaurant,True,3044 Hilltop Mall Road,,,
830,Richmond,Japanese,False,510-222-3686,moderate,Tokyo Shabusushi Restaurant,True,3044 Hilltop Mall Road,2019-03-08,3,18:00
831,Hayward,Seafood,False,510-727-1568,moderate,Sapporo Restaurant,False,22507 Main Street,,,
832,Hayward,Seafood,False,510-727-1568,moderate,Sapporo Restaurant,False,22507 Main Street,2019-03-01,2,17:30
833,San Francisco,Mediterranean,False,415-796-3812,moderate,Pera,True,1457 18th Street,,,
834,San Francisco,Mediterranean,False,415-563-1000,moderate,Troya Restaurant,False,2125 Fillmore Street,,,
835,San Francisco,Mediterranean,False,415-872-9767,moderate,La Marsa,True,454 Geary Street,2019-03-12,1,19:30
836,Pleasanton,American,False,925-800-3090,expensive,Sabio On Main,True,501 Main Street,2019-03-01,2,18:00
837,Occidental,Italian,False,707-874-0301,moderate,Negri's Original Occidental,False,3700 Bohemian Highway,,,
838,Occidental,Italian,False,707-874-0301,moderate,Negri's Original Occidental,False,3700 Bohemian Highway,2019-03-01,2,13:00
839,San Jose,Take-out,False,408-378-0778,moderate,Mimi's Cafe,True,1200 El Paseo de Saratoga,2019-03-01,2,11:00
840,Petaluma,Indian,True,707-775-4717,moderate,Shree Indian Cuisine,True,220 Western Avenue,2019-03-01,2,11:30
841,San Leandro,Mediterranean,False,510-850-5020,moderate,Moussaka Mediterranean Kitchen,False,599 Dutton Avenue,,,
842,San Leandro,Mediterranean,False,510-850-5020,moderate,Moussaka Mediterranean Kitchen,False,599 Dutton Avenue,2019-03-01,1,19:30
843,Fremont,Chinese,False,510-770-8818,moderate,B K's Bistro,False,3113 Stevenson Boulevard,,,
844,Fremont,Chinese,False,510-226-1588,moderate,Boiling Hot Pot,False,46997 Warm Springs Boulevard,,,
845,Fremont,Chinese,False,510-790-9888,inexpensive,Chong Qing Xiao Mian,False,34420 Fremont Boulevard,,,
846,Fremont,Chinese,False,510-651-8989,moderate,Little Dipper Shabu Shabu,False,46573 Mission Boulevard,,,
847,Fremont,Chinese,False,510-657-5555,moderate,Little Hot Pot,False,43829 Boscell Road,,,
848,Fremont,Chinese,False,510-252-9926,inexpensive,New Yong Kang Seafood Restaurant,False,40900 Fremont Boulevard,,,
849,Fremont,Chinese,False,510-744-9988,moderate,Ping's Bistro,False,34145 Fremont Boulevard,,,
850,Fremont,Chinese,False,510-226-1588,moderate,Boiling Hot Pot,False,46997 Warm Springs Boulevard,2019-03-08,2,12:00
851,San Jose,Indian,False,408-528-8500,moderate,Caspian Village,True,2881 The Villages Parkway,2019-03-01,2,11:00
852,San Mateo,Seafood,False,650-348-7810,moderate,Fuji Sukiyaki,False,428 East 3rd Avenue,2019-03-07,2,13:00
853,Santa Rosa,American,False,707-526-5787,moderate,Belly Left Coast Kitchen & Taproom,False,523 4th Street,,,
854,Santa Rosa,American,False,707-636-7388,moderate,Brasserie Restaurant & Lounge,False,170 Railroad Street,,,
855,Santa Rosa,American,False,707-569-8222,moderate,Bruno's On Fourth,True,1226 4th Street,,,
856,Santa Rosa,American,False,707-230-2610,moderate,Earth's Bounty Kitchen & Wine Bar,True,5755 Mountain Hawk Drive,,,
857,Santa Rosa,American,False,707-526-1229,moderate,Franchettis',True,1229 North Dutton Avenue,,,
858,Santa Rosa,American,False,707-526-4347,moderate,Jack & Tony's,False,115 4th Street,,,
859,Santa Rosa,American,True,707-569-9222,inexpensive,Mcdonald's,False,2642 Santa Rosa Avenue,,,
860,Santa Rosa,American,False,707-541-6896,moderate,Perch + Plow,True,90 Old Courthouse Square,,,
861,Santa Rosa,American,False,707-528-7100,expensive,The Spinster Sisters,False,401 South A Street,,,
862,Santa Rosa,American,False,707-230-2610,moderate,Earth's Bounty Kitchen & Wine Bar,True,5755 Mountain Hawk Drive,2019-03-06,1,19:00
863,Healdsburg,Ramen,False,707-431-1995,moderate,The Taste Of Tea,True,109 North Street,,,
864,Healdsburg,Ramen,False,707-431-1995,moderate,The Taste Of Tea,True,109 North Street,2019-03-08,4,19:30
865,San Francisco,Seafood,False,415-923-8577,expensive,Petit Marlowe,True,234 Townsend Street,,,
866,San Francisco,Seafood,False,415-501-9100,expensive,Anchor & Hope,False,83 Minna Street,2019-03-01,2,17:00
867,Santa Clara,Japanese,False,408-988-2555,moderate,Amakai Japanese Cuisine,False,4300 Great America Parkway #156,,,
868,Santa Clara,Japanese,False,408-244-8500,moderate,Fugetsu,True,2783 El Camino Real,,,
869,Santa Clara,Japanese,False,408-248-8500,moderate,Hatcho Japanese Cuisine,True,1271 Franklin Mall,,,
870,Santa Clara,Japanese,False,408-824-9052,expensive,Leichi,True,246 Saratoga Avenue,,,
871,Santa Clara,Japanese,False,408-246-9333,moderate,Taichi Pot Shabu Shabu,True,2640 Homestead Road,,,
872,Santa Clara,Japanese,False,408-248-9144,moderate,Yuki Sushi,False,1827 Pruneridge Avenue,,,
873,Santa Clara,Japanese,False,408-988-2555,moderate,Amakai Japanese Cuisine,False,4300 Great America Parkway #156,2019-03-01,1,18:30
874,San Francisco,Peruvian,False,415-552-4438,moderate,Destino,False,1815 Market Street,,,
875,San Francisco,Peruvian,False,415-695-0549,moderate,Fresca,False,3945 24th Street,,,
876,San Francisco,Peruvian,False,415-345-1685,moderate,La Fina Estampa,False,1407 Bush Street,,,
877,San Francisco,Peruvian,False,415-821-2134,moderate,Limon Rotisserie,True,1001 South Van Ness Avenue,,,
878,San Francisco,Peruvian,False,415-278-0480,moderate,Mochica,False,1469 18th Street,,,
879,San Francisco,Peruvian,False,415-552-4438,moderate,Destino,False,1815 Market Street,2019-03-08,2,19:30
880,Pacifica,Japanese,False,650-898-8730,moderate,8 Sushi,False,2470 Skyline Boulevard,,,
881,Pacifica,Japanese,False,650-355-1886,moderate,Ocean Fish Sushi & Grill,False,455 Oceana Boulevard,,,
882,Pacifica,Japanese,False,415-767-6633,moderate,Uoyakutei Japanese Restaurant,False,4408 Pacific Coast Highway,,,
883,Pacifica,Japanese,False,650-355-1886,moderate,Ocean Fish Sushi & Grill,False,455 Oceana Boulevard,2019-03-13,2,13:00
884,Sausalito,Chinese,False,415-332-5818,moderate,Tommy's Wok Chinese Cuisine,True,3001 Bridgeway H,,,
885,Sausalito,Chinese,False,415-332-5818,moderate,Tommy's Wok Chinese Cuisine,True,3001 Bridgeway H,2019-03-07,2,19:30
886,Newark,Filipino,False,510-445-1602,moderate,Isla Filipino Restaurant,False,5720 Mowry School Road,,,
887,Newark,Filipino,False,510-445-1602,moderate,Isla Filipino Restaurant,False,5720 Mowry School Road,2019-03-01,2,17:30
888,San Francisco,American,False,415-732-7777,moderate,Palmer's Tavern,False,2298 Fillmore Street,2019-03-01,2,12:00
889,San Francisco,California,False,415-567-4400,moderate,Jannah,True,1775 Fulton Street,2019-03-08,2,11:30
890,San Francisco,Thai,False,415-731-9999,moderate,Marnee Thai,False,1243 9th Avenue,2019-03-08,2,19:00
891,San Francisco,Chinese,False,415-282-0919,inexpensive,Eric's Restaurant,False,1500 Church Street,2019-03-01,2,18:00
892,San Francisco,American,True,415-923-1138,inexpensive,Mcdonald's,False,1100 Fillmore Street,2019-03-01,2,17:00
893,Vacaville,Japanese,False,707-448-4002,moderate,Hisui | Japanese Restaurant,False,1350 East Monte Vista Avenue,2019-03-01,2,19:30
894,El Cerrito,Japanese,False,510-237-0562,moderate,Yoshio Sushi,False,10889 San Pablo Avenue,2019-03-05,3,18:30
895,San Francisco,French,False,415-402-5290,moderate,Aquitaine Wine Bar & Bistro,False,175 Sutter Street,2019-03-14,2,12:00
896,Berkeley,French,False,510-849-2155,expensive,Bistro Liaison,True,1849 Shattuck Avenue,2019-03-01,2,18:00
897,San Francisco,Mediterranean,False,415-400-4623,moderate,Lark,False,4068 18th Street,2019-03-01,2,17:30
898,Daly City,Burmese,False,650-449-1378,inexpensive,Taste Of Burma,False,2025 Gellert Boulevard #200,2019-03-01,2,19:30
899,Concord,Mexican,True,925-676-5252,moderate,Agave Grill & Cantina,False,1935 Galindo Street,2019-03-10,2,13:30
900,Cotati,Chinese,False,707-664-1004,inexpensive,China Chef,False,7991 Old Redwood Highway,2019-03-01,2,17:00
901,San Francisco,Italian,False,415-561-1111,moderate,Pescatore,True,2455 Mason Street,2019-03-01,2,12:30
902,San Francisco,American,False,415-795-1272,expensive,State Bird Provisions,True,1529 Fillmore Street,2019-03-09,2,19:00
903,San Francisco,Vietnamese,False,415-665-1146,expensive,Thanh Long Restaurant,False,4101 Judah Street,2019-03-10,2,13:30
904,Hayward,Mexican,False,510-785-8200,moderate,The Mexican Restaurant & Bar,True,19950 Hesperian Boulevard,2019-03-01,2,18:30
905,Petaluma,American,False,707-782-9090,moderate,Pub Republic,True,3120 Lakeville Highway,2019-03-10,2,18:00
906,Alameda,Japanese,False,510-749-0460,moderate,Angel Fish,False,883 Island Drive C-2,2019-03-01,2,12:00
907,San Francisco,Japanese,False,415-503-0702,very expensive,Maruya,True,2931 16th Street,2019-03-02,4,12:00
908,Fairfield,Salad,True,707-864-1001,inexpensive,Mcdonald's,False,4400 Central Place,2019-03-07,2,18:00
909,San Jose,Japanese,False,408-723-1133,moderate,Kampai Bar And Grill,False,519 West Capitol Expressway,2019-03-13,2,18:30
910,Oakland,Coffeehouse,False,510-420-6962,expensive,Homestead,False,4029 Piedmont Avenue,2019-03-02,2,13:30
911,Rohnert Park,American,False,707-585-2722,moderate,Bear Republic Brewing Co.,True,5000 Roberts Lake Road,2019-03-01,2,19:00
912,Oakland,Asian,False,510-420-8600,moderate,Sukho Thai,False,5498 College Avenue,2019-03-08,2,17:00
913,Palo Alto,Asian,False,650-285-2770,moderate,Burma Ruby Burmese Cuisine,False,326 University Avenue,2019-03-01,2,17:00
914,Concord,Mexican,True,925-685-5582,moderate,El Rancho Restaurant,False,1450 Monument Boulevard,2019-03-01,1,19:30
915,San Jose,Asian,False,408-286-6668,moderate,Dynasty,False,1001 Story Road,2019-03-12,2,19:30
916,San Jose,Bistro,False,408-248-9091,moderate,Village California Bistro And Wine Bar,True,378 Santana Row #1035,2019-03-01,3,11:30
917,Berkeley,Indian,False,510-528-2519,moderate,Khana Peena,True,1889 Solano Avenue,2019-03-09,2,12:00
918,Gilroy,Japanese,False,408-846-7874,moderate,Sushi Omakase,True,6905 Camino Arroyo #50,2019-03-01,2,18:30
919,Milpitas,Halal,False,408-433-5199,moderate,Darda Seafood,False,296 Barber Court,2019-03-08,1,13:30
920,Los Gatos,Japanese,False,408-354-0712,very expensive,Katsu Los Gatos,True,160 West Main Street,2019-03-12,1,18:00
921,San Francisco,Chinese,False,415-857-9688,expensive,Mister Jiu's,False,28 Waverly Place,2019-03-01,1,18:30
922,Berkeley,Indian,False,510-528-2519,moderate,Khana Peena,True,1889 Solano Avenue,2019-03-01,2,13:30
923,San Francisco,Seafood,False,415-501-9100,expensive,Anchor & Hope,False,83 Minna Street,2019-03-01,2,13:00
924,San Rafael,American,False,415-454-6450,moderate,Rangecafe Bar And Grill,True,337 Biscayne Drive,2019-03-05,2,13:00
925,San Jose,Steakhouse,False,408-437-2170,expensive,Spencer's For Steaks And Chops,False,2050 Gateway Place,2019-03-03,2,13:30
926,San Francisco,Italian,False,415-921-3200,expensive,Sociale,True,3665 Sacramento Street,2019-03-01,2,17:30
927,San Francisco,Japanese,False,415-566-8088,moderate,Will Sushi,True,1380 9th Avenue,2019-03-04,1,11:30
928,San Francisco,Asian,False,415-346-8235,inexpensive,Yum Yum Hunan,False,1828 Divisadero Street,2019-03-01,2,18:00
929,Burlingame,Italian,False,650-347-5733,expensive,Stella Alpina Osteria,False,401 Primrose Road,2019-03-12,2,19:30
930,Danville,Seafood,False,925-831-3644,moderate,Luna Loca Mexican Restaurant,False,500 Sycamore Valley Road,2019-03-06,2,17:30
931,St. Helena,Chinese,False,707-967-9888,moderate,Golden Harvest,False,61 Main Street,2019-03-01,2,18:30
932,Los Altos,Salad,False,650-559-1500,moderate,Cafe Vitale,False,987 Fremont Avenue,2019-03-01,2,19:00
933,Pleasanton,Burrito,True,925-463-1231,inexpensive,Taco Bell,False,5524-A Springdale Avenue,2019-03-01,2,18:30
934,San Francisco,Mexican,False,415-401-9420,inexpensive,La Laguna,False,3906 3rd Street,2019-03-01,3,18:00
935,Milpitas,Vietnamese,False,408-719-9998,moderate,Ta Restaurant,False,90 South Abel Street,2019-03-01,2,17:30
936,Petaluma,Thai,False,707-789-9777,moderate,Lemongrass Thai Cuisine,True,109 North McDowell Boulevard,2019-03-01,3,18:00
937,San Jose,Mexican,True,408-259-2333,moderate,Mendoza's Restaurant,False,2122 McKee Road,2019-03-14,6,19:30
938,Gilroy,Mexican,False,408-847-8812,moderate,Carnitas Michoacan,False,7484 Monterey Road,2019-03-07,3,11:30
939,Mountain View,American,False,650-917-9941,moderate,Paul Martin's America Mountain View,True,545 San Antonio Road Suite 31,2019-03-01,2,13:30
940,Belmont,Coffeehouse,False,650-592-2107,moderate,Sumac Mediterranean Grill,False,1397 El Camino Real,2019-03-01,4,17:30
941,El Cerrito,Japanese,False,510-528-1678,inexpensive,Katana-ya,False,10544 San Pablo Avenue,2019-03-01,1,13:30
942,Marshall,Seafood,False,415-663-1033,moderate,Nick's Cove,True,23240 California 1,2019-03-01,2,19:30
943,San Francisco,Japanese,False,415-752-5652,expensive,Kabuto Sushi,False,5121 Geary Boulevard,2019-03-01,1,13:00
944,Sunnyvale,Asian,False,408-245-8585,moderate,Siam Taste,True,172 South Murphy Avenue,2019-03-01,2,13:00
945,San Jose,Vietnamese,False,408-254-2927,moderate,Dong Que Restaurant,False,2852 Alum Rock Avenue,2019-03-01,2,12:00
946,Antioch,Take-out,False,925-754-5880,moderate,Chili's Grill & Bar,True,5809 Lone Tree Way,2019-03-01,2,17:30
