,category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
1008,direct,2019-03-14,19:20,Long Beach,Downtown Station,3,48,San Francisco,Transbay Terminal,
1009,direct,2019-03-14,06:20,Long Beach,Downtown Station,3,46,San Francisco,Transbay Terminal,True
1010,direct,2019-03-08,07:10,Fresno,2660 Tulare St,1,39,Las Vegas,Union Plaza,
1011,direct,2019-03-08,07:40,Fresno,2660 Tulare St,1,38,Las Vegas,Union Plaza,
1012,direct,2019-03-08,10:50,Fresno,2660 Tulare St,1,45,Las Vegas,Union Plaza,
1013,direct,2019-03-08,12:20,Fresno,2660 Tulare St,1,39,Las Vegas,Union Plaza,
1014,direct,2019-03-08,12:30,Fresno,2660 Tulare St,1,39,Las Vegas,Union Plaza,
1015,direct,2019-03-08,13:10,Fresno,2660 Tulare St,1,41,Las Vegas,Union Plaza,
1016,direct,2019-03-08,15:20,Fresno,2660 Tulare St,1,42,Las Vegas,Union Plaza,
1017,direct,2019-03-08,15:50,Fresno,2660 Tulare St,1,37,Las Vegas,Union Plaza,
1018,direct,2019-03-08,18:00,Fresno,2660 Tulare St,1,47,Las Vegas,Union Plaza,
1019,direct,2019-03-08,18:10,Fresno,2660 Tulare St,1,40,Las Vegas,Union Plaza,
1020,direct,2019-03-08,07:40,Fresno,2660 Tulare St,3,38,Las Vegas,Union Plaza,False
1021,direct,2019-03-09,07:40,Sacramento,65th Light Rail Station,4,51,Los Angeles,North Hollywood Station,
1022,direct,2019-03-09,09:40,Sacramento,65th Light Rail Station,4,48,Los Angeles,North Hollywood Station,
1023,direct,2019-03-09,13:20,Sacramento,65th Light Rail Station,4,50,Los Angeles,North Hollywood Station,
1024,direct,2019-03-09,07:40,Sacramento,65th Light Rail Station,4,51,Los Angeles,North Hollywood Station,False
1025,direct,2019-03-13,06:50,Anaheim,Anaheim Bus Station,3,37,Las Vegas,Union Plaza,
1026,direct,2019-03-13,08:10,Anaheim,Anaheim Bus Station,3,37,Las Vegas,Union Plaza,
1027,direct,2019-03-13,08:30,Anaheim,Anaheim Bus Station,3,40,Las Vegas,Union Plaza,
1028,direct,2019-03-13,19:50,Anaheim,Anaheim Bus Station,3,42,Las Vegas,Union Plaza,
1029,direct,2019-03-08,06:50,Anaheim,Anaheim Bus Station,3,41,Las Vegas,Union Plaza,
1030,direct,2019-03-08,08:10,Anaheim,Anaheim Bus Station,3,38,Las Vegas,Union Plaza,
1031,direct,2019-03-08,08:30,Anaheim,Anaheim Bus Station,3,38,Las Vegas,Union Plaza,
1032,direct,2019-03-08,19:50,Anaheim,Anaheim Bus Station,3,37,Las Vegas,Union Plaza,
1033,direct,2019-03-08,08:30,Anaheim,Anaheim Bus Station,3,38,Las Vegas,Union Plaza,False
1034,direct,2019-03-01,07:40,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,
1035,direct,2019-03-01,07:50,Sacramento,65th Light Rail Station,1,24,San Francisco,Transbay Terminal,
1036,direct,2019-03-01,09:40,Sacramento,65th Light Rail Station,1,24,San Francisco,Transbay Terminal,
1037,direct,2019-03-01,12:10,Sacramento,65th Light Rail Station,1,20,San Francisco,Transbay Terminal,
1038,direct,2019-03-01,12:20,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,
1039,direct,2019-03-01,13:00,Sacramento,65th Light Rail Station,1,25,San Francisco,Transbay Terminal,
1040,direct,2019-03-01,15:10,Sacramento,65th Light Rail Station,1,24,San Francisco,Transbay Terminal,
1041,direct,2019-03-01,15:20,Sacramento,65th Light Rail Station,1,23,San Francisco,Transbay Terminal,
1042,direct,2019-03-01,16:20,Sacramento,65th Light Rail Station,1,21,San Francisco,Transbay Terminal,
1043,direct,2019-03-01,16:40,Sacramento,65th Light Rail Station,1,20,San Francisco,Transbay Terminal,
1044,direct,2019-03-01,07:40,Sacramento,65th Light Rail Station,1,22,San Francisco,Transbay Terminal,False
1045,direct,2019-03-07,07:00,Portland,SW Arthur & 1st,1,28,Seattle,Westlake Station,
1046,direct,2019-03-07,11:20,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
1047,direct,2019-03-07,11:50,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
1048,direct,2019-03-07,12:20,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
1049,direct,2019-03-07,12:30,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
1050,direct,2019-03-07,12:40,Portland,SW Arthur & 1st,1,32,Seattle,Westlake Station,
1051,direct,2019-03-07,16:10,Portland,SW Arthur & 1st,1,34,Seattle,Westlake Station,
1052,direct,2019-03-07,17:30,Portland,SW Arthur & 1st,1,28,Seattle,Westlake Station,
1053,direct,2019-03-07,18:30,Portland,SW Arthur & 1st,1,30,Seattle,Westlake Station,
1054,direct,2019-03-07,19:00,Portland,SW Arthur & 1st,1,31,Seattle,Westlake Station,
1055,direct,2019-03-07,07:00,Portland,SW Arthur & 1st,2,28,Seattle,Westlake Station,False
1056,direct,2019-03-14,09:00,Philadelphia,10th and Filbert,1,23,New York,Penn Station,
1057,direct,2019-03-14,10:10,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1058,direct,2019-03-14,12:30,Philadelphia,10th and Filbert,1,21,New York,Penn Station,
1059,direct,2019-03-14,13:10,Philadelphia,10th and Filbert,1,22,New York,Penn Station,
1060,direct,2019-03-14,13:50,Philadelphia,10th and Filbert,1,21,New York,Penn Station,
1061,direct,2019-03-14,18:00,Philadelphia,10th and Filbert,1,23,New York,Penn Station,
1062,direct,2019-03-14,10:10,Philadelphia,10th and Filbert,3,22,New York,Penn Station,False
1063,direct,2019-03-07,07:30,Seattle,Westlake Station,1,33,Portland,SW Arthur & 1st,
1064,direct,2019-03-07,09:00,Seattle,Westlake Station,1,31,Portland,SW Arthur & 1st,
1065,direct,2019-03-07,09:20,Seattle,Westlake Station,1,32,Portland,SW Arthur & 1st,
1066,direct,2019-03-07,09:30,Seattle,Westlake Station,1,30,Portland,SW Arthur & 1st,
1067,direct,2019-03-07,09:50,Seattle,Westlake Station,1,30,Portland,SW Arthur & 1st,
1068,direct,2019-03-07,12:10,Seattle,Westlake Station,1,33,Portland,SW Arthur & 1st,
1069,direct,2019-03-07,12:20,Seattle,Westlake Station,1,31,Portland,SW Arthur & 1st,
1070,direct,2019-03-07,18:30,Seattle,Westlake Station,1,32,Portland,SW Arthur & 1st,
1071,direct,2019-03-07,07:30,Seattle,Westlake Station,2,33,Portland,SW Arthur & 1st,False
1072,direct,2019-03-03,06:50,Los Angeles,North Hollywood Station,1,11,Long Beach,Downtown Station,
1073,direct,2019-03-03,08:20,Los Angeles,North Hollywood Station,1,12,Long Beach,Downtown Station,
1074,direct,2019-03-03,11:20,Los Angeles,North Hollywood Station,1,9,Long Beach,Downtown Station,
1075,direct,2019-03-03,12:10,Los Angeles,North Hollywood Station,1,13,Long Beach,Downtown Station,
1076,direct,2019-03-03,12:50,Los Angeles,North Hollywood Station,1,12,Long Beach,Downtown Station,
1077,direct,2019-03-03,13:30,Los Angeles,North Hollywood Station,1,11,Long Beach,Downtown Station,
1078,direct,2019-03-03,13:40,Los Angeles,North Hollywood Station,1,13,Long Beach,Downtown Station,
1079,direct,2019-03-03,14:00,Los Angeles,North Hollywood Station,1,12,Long Beach,Downtown Station,
1080,direct,2019-03-03,14:40,Los Angeles,North Hollywood Station,1,12,Long Beach,Downtown Station,
1081,direct,2019-03-03,15:20,Los Angeles,North Hollywood Station,1,11,Long Beach,Downtown Station,
1082,direct,2019-03-03,06:50,Los Angeles,North Hollywood Station,3,11,Long Beach,Downtown Station,False
1083,direct,2019-03-10,06:40,Los Angeles,North Hollywood Station,1,47,San Francisco,Transbay Terminal,
1084,direct,2019-03-10,07:30,Los Angeles,North Hollywood Station,1,48,San Francisco,Transbay Terminal,
1085,direct,2019-03-10,08:40,Los Angeles,North Hollywood Station,1,52,San Francisco,Transbay Terminal,
1086,direct,2019-03-10,09:00,Los Angeles,North Hollywood Station,1,41,San Francisco,Transbay Terminal,
1087,direct,2019-03-10,10:40,Los Angeles,North Hollywood Station,1,49,San Francisco,Transbay Terminal,
1088,direct,2019-03-10,11:40,Los Angeles,North Hollywood Station,1,52,San Francisco,Transbay Terminal,
1089,direct,2019-03-10,13:00,Los Angeles,North Hollywood Station,1,47,San Francisco,Transbay Terminal,
1090,direct,2019-03-10,13:10,Los Angeles,North Hollywood Station,1,48,San Francisco,Transbay Terminal,
1091,direct,2019-03-10,17:50,Los Angeles,North Hollywood Station,1,44,San Francisco,Transbay Terminal,
1092,direct,2019-03-10,18:00,Los Angeles,North Hollywood Station,1,43,San Francisco,Transbay Terminal,
1093,direct,2019-03-10,06:40,Los Angeles,North Hollywood Station,2,47,San Francisco,Transbay Terminal,False
1094,one-stop,2019-03-06,06:30,San Diego,El Cajon Bus Stop,1,58,Sacramento,65th Light Rail Station,
1095,one-stop,2019-03-06,06:50,San Diego,El Cajon Bus Stop,1,62,Sacramento,65th Light Rail Station,
1096,one-stop,2019-03-06,07:20,San Diego,El Cajon Bus Stop,1,64,Sacramento,65th Light Rail Station,
1097,one-stop,2019-03-06,09:10,San Diego,El Cajon Bus Stop,1,65,Sacramento,65th Light Rail Station,
1098,one-stop,2019-03-06,10:30,San Diego,El Cajon Bus Stop,1,58,Sacramento,65th Light Rail Station,
1099,one-stop,2019-03-06,11:30,San Diego,El Cajon Bus Stop,1,64,Sacramento,65th Light Rail Station,
1100,one-stop,2019-03-06,11:50,San Diego,El Cajon Bus Stop,1,62,Sacramento,65th Light Rail Station,
1101,one-stop,2019-03-06,14:20,San Diego,El Cajon Bus Stop,1,61,Sacramento,65th Light Rail Station,
1102,one-stop,2019-03-06,16:00,San Diego,El Cajon Bus Stop,1,59,Sacramento,65th Light Rail Station,
1103,one-stop,2019-03-06,18:10,San Diego,El Cajon Bus Stop,1,58,Sacramento,65th Light Rail Station,
1104,one-stop,2019-03-06,06:30,San Diego,El Cajon Bus Stop,1,58,Sacramento,65th Light Rail Station,False
1105,direct,2019-03-14,06:00,Long Beach,Downtown Station,1,11,Los Angeles,North Hollywood Station,
1106,direct,2019-03-14,06:20,Long Beach,Downtown Station,1,12,Los Angeles,North Hollywood Station,
1107,direct,2019-03-14,06:50,Long Beach,Downtown Station,1,12,Los Angeles,North Hollywood Station,
1108,direct,2019-03-14,08:10,Long Beach,Downtown Station,1,11,Los Angeles,North Hollywood Station,
1109,direct,2019-03-14,08:20,Long Beach,Downtown Station,1,13,Los Angeles,North Hollywood Station,
1110,direct,2019-03-14,09:40,Long Beach,Downtown Station,1,11,Los Angeles,North Hollywood Station,
1111,direct,2019-03-14,09:50,Long Beach,Downtown Station,1,11,Los Angeles,North Hollywood Station,
1112,direct,2019-03-14,11:00,Long Beach,Downtown Station,1,10,Los Angeles,North Hollywood Station,
1113,direct,2019-03-14,12:20,Long Beach,Downtown Station,1,11,Los Angeles,North Hollywood Station,
1114,direct,2019-03-14,13:00,Long Beach,Downtown Station,1,13,Los Angeles,North Hollywood Station,
1115,direct,2019-03-14,06:00,Long Beach,Downtown Station,2,11,Los Angeles,North Hollywood Station,
1116,direct,2019-03-14,06:20,Long Beach,Downtown Station,2,12,Los Angeles,North Hollywood Station,
1117,direct,2019-03-14,06:50,Long Beach,Downtown Station,2,12,Los Angeles,North Hollywood Station,
1118,direct,2019-03-14,08:10,Long Beach,Downtown Station,2,11,Los Angeles,North Hollywood Station,
1119,direct,2019-03-14,08:20,Long Beach,Downtown Station,2,13,Los Angeles,North Hollywood Station,
1120,direct,2019-03-14,09:40,Long Beach,Downtown Station,2,11,Los Angeles,North Hollywood Station,
1121,direct,2019-03-14,09:50,Long Beach,Downtown Station,2,11,Los Angeles,North Hollywood Station,
1122,direct,2019-03-14,11:00,Long Beach,Downtown Station,2,10,Los Angeles,North Hollywood Station,
1123,direct,2019-03-14,12:20,Long Beach,Downtown Station,2,11,Los Angeles,North Hollywood Station,
1124,direct,2019-03-14,06:50,Long Beach,Downtown Station,2,12,Los Angeles,North Hollywood Station,False
1125,one-stop,2019-03-02,07:40,Sacramento,65th Light Rail Station,1,65,Long Beach,Downtown Station,False
1126,direct,2019-03-07,06:50,Long Beach,Downtown Station,1,24,San Diego,El Cajon Bus Stop,
1127,direct,2019-03-07,07:30,Long Beach,Downtown Station,1,25,San Diego,El Cajon Bus Stop,
1128,direct,2019-03-07,07:50,Long Beach,Downtown Station,1,23,San Diego,El Cajon Bus Stop,
1129,direct,2019-03-07,08:40,Long Beach,Downtown Station,1,21,San Diego,El Cajon Bus Stop,
1130,direct,2019-03-07,09:30,Long Beach,Downtown Station,1,22,San Diego,El Cajon Bus Stop,
1131,direct,2019-03-07,15:20,Long Beach,Downtown Station,1,22,San Diego,El Cajon Bus Stop,
1132,direct,2019-03-07,16:10,Long Beach,Downtown Station,1,27,San Diego,El Cajon Bus Stop,
1133,direct,2019-03-07,17:50,Long Beach,Downtown Station,1,26,San Diego,El Cajon Bus Stop,
1134,direct,2019-03-07,18:10,Long Beach,Downtown Station,1,30,San Diego,El Cajon Bus Stop,
1135,direct,2019-03-07,06:50,Long Beach,Downtown Station,2,24,San Diego,El Cajon Bus Stop,False
1136,direct,2019-03-05,07:20,Las Vegas,Union Plaza,1,41,Fresno,2660 Tulare St,
1137,direct,2019-03-05,09:00,Las Vegas,Union Plaza,1,44,Fresno,2660 Tulare St,
1138,direct,2019-03-05,10:10,Las Vegas,Union Plaza,1,45,Fresno,2660 Tulare St,
1139,direct,2019-03-05,12:10,Las Vegas,Union Plaza,1,37,Fresno,2660 Tulare St,
1140,direct,2019-03-05,14:10,Las Vegas,Union Plaza,1,38,Fresno,2660 Tulare St,
1141,direct,2019-03-05,14:40,Las Vegas,Union Plaza,1,43,Fresno,2660 Tulare St,
1142,direct,2019-03-05,15:30,Las Vegas,Union Plaza,1,42,Fresno,2660 Tulare St,
1143,direct,2019-03-05,18:00,Las Vegas,Union Plaza,1,36,Fresno,2660 Tulare St,
1144,direct,2019-03-05,18:30,Las Vegas,Union Plaza,1,36,Fresno,2660 Tulare St,
1145,direct,2019-03-05,18:40,Las Vegas,Union Plaza,1,39,Fresno,2660 Tulare St,
1146,direct,2019-03-05,07:20,Las Vegas,Union Plaza,2,41,Fresno,2660 Tulare St,False
1147,direct,2019-03-08,06:40,Las Vegas,Union Plaza,1,32,Anaheim,Anaheim Bus Station,
1148,direct,2019-03-08,07:00,Las Vegas,Union Plaza,1,40,Anaheim,Anaheim Bus Station,
1149,direct,2019-03-08,11:30,Las Vegas,Union Plaza,1,39,Anaheim,Anaheim Bus Station,
1150,direct,2019-03-08,18:10,Las Vegas,Union Plaza,1,32,Anaheim,Anaheim Bus Station,
1151,direct,2019-03-08,06:40,Las Vegas,Union Plaza,4,32,Anaheim,Anaheim Bus Station,False
1152,direct,2019-03-04,06:50,Fresno,2660 Tulare St,1,49,San Diego,El Cajon Bus Stop,
1153,direct,2019-03-04,08:20,Fresno,2660 Tulare St,1,46,San Diego,El Cajon Bus Stop,
1154,direct,2019-03-04,09:30,Fresno,2660 Tulare St,1,44,San Diego,El Cajon Bus Stop,
1155,direct,2019-03-04,13:50,Fresno,2660 Tulare St,1,45,San Diego,El Cajon Bus Stop,
1156,direct,2019-03-04,16:20,Fresno,2660 Tulare St,1,41,San Diego,El Cajon Bus Stop,
1157,direct,2019-03-04,16:30,Fresno,2660 Tulare St,1,50,San Diego,El Cajon Bus Stop,
1158,direct,2019-03-04,06:50,Fresno,2660 Tulare St,2,49,San Diego,El Cajon Bus Stop,False
1159,direct,2019-03-03,07:00,San Francisco,Transbay Terminal,1,47,Long Beach,Downtown Station,
1160,direct,2019-03-03,07:40,San Francisco,Transbay Terminal,1,44,Long Beach,Downtown Station,
1161,direct,2019-03-03,09:10,San Francisco,Transbay Terminal,1,46,Long Beach,Downtown Station,
1162,direct,2019-03-03,11:10,San Francisco,Transbay Terminal,1,54,Long Beach,Downtown Station,
1163,direct,2019-03-03,13:00,San Francisco,Transbay Terminal,1,52,Long Beach,Downtown Station,
1164,direct,2019-03-03,17:00,San Francisco,Transbay Terminal,1,52,Long Beach,Downtown Station,
1165,direct,2019-03-03,19:50,San Francisco,Transbay Terminal,1,53,Long Beach,Downtown Station,
1166,direct,2019-03-03,07:00,San Francisco,Transbay Terminal,3,47,Long Beach,Downtown Station,False
1167,direct,2019-03-13,07:20,San Diego,El Cajon Bus Stop,3,21,Anaheim,Anaheim Bus Station,
1168,direct,2019-03-13,08:20,San Diego,El Cajon Bus Stop,3,22,Anaheim,Anaheim Bus Station,
1169,direct,2019-03-13,09:10,San Diego,El Cajon Bus Stop,3,25,Anaheim,Anaheim Bus Station,
1170,direct,2019-03-13,09:40,San Diego,El Cajon Bus Stop,3,23,Anaheim,Anaheim Bus Station,
1171,direct,2019-03-13,10:00,San Diego,El Cajon Bus Stop,3,21,Anaheim,Anaheim Bus Station,
1172,direct,2019-03-13,15:20,San Diego,El Cajon Bus Stop,3,23,Anaheim,Anaheim Bus Station,
1173,direct,2019-03-13,18:40,San Diego,El Cajon Bus Stop,3,25,Anaheim,Anaheim Bus Station,
1174,direct,2019-03-13,19:10,San Diego,El Cajon Bus Stop,3,24,Anaheim,Anaheim Bus Station,
1175,direct,2019-03-13,08:20,San Diego,El Cajon Bus Stop,3,22,Anaheim,Anaheim Bus Station,False
1176,direct,2019-03-01,06:20,Fresno,2660 Tulare St,1,31,Sacramento,65th Light Rail Station,False
1177,direct,2019-03-07,06:30,San Diego,El Cajon Bus Stop,1,59,San Francisco,Transbay Terminal,
1178,direct,2019-03-07,07:20,San Diego,El Cajon Bus Stop,1,60,San Francisco,Transbay Terminal,
1179,direct,2019-03-07,09:10,San Diego,El Cajon Bus Stop,1,51,San Francisco,Transbay Terminal,
1180,direct,2019-03-07,10:30,San Diego,El Cajon Bus Stop,1,52,San Francisco,Transbay Terminal,
1181,direct,2019-03-07,13:20,San Diego,El Cajon Bus Stop,1,59,San Francisco,Transbay Terminal,
1182,direct,2019-03-07,14:50,San Diego,El Cajon Bus Stop,1,48,San Francisco,Transbay Terminal,
1183,direct,2019-03-07,06:30,San Diego,El Cajon Bus Stop,3,59,San Francisco,Transbay Terminal,
1184,direct,2019-03-07,07:20,San Diego,El Cajon Bus Stop,3,60,San Francisco,Transbay Terminal,
1185,direct,2019-03-07,09:10,San Diego,El Cajon Bus Stop,3,51,San Francisco,Transbay Terminal,
1186,direct,2019-03-07,10:30,San Diego,El Cajon Bus Stop,3,52,San Francisco,Transbay Terminal,
1187,direct,2019-03-07,13:20,San Diego,El Cajon Bus Stop,3,59,San Francisco,Transbay Terminal,
1188,direct,2019-03-07,14:50,San Diego,El Cajon Bus Stop,3,48,San Francisco,Transbay Terminal,
1189,direct,2019-03-07,07:20,San Diego,El Cajon Bus Stop,3,60,San Francisco,Transbay Terminal,False
1190,direct,2019-03-14,07:20,San Diego,El Cajon Bus Stop,1,27,Anaheim,Anaheim Bus Station,
1191,direct,2019-03-14,08:20,San Diego,El Cajon Bus Stop,1,21,Anaheim,Anaheim Bus Station,
1192,direct,2019-03-14,09:10,San Diego,El Cajon Bus Stop,1,23,Anaheim,Anaheim Bus Station,
1193,direct,2019-03-14,09:40,San Diego,El Cajon Bus Stop,1,27,Anaheim,Anaheim Bus Station,
1194,direct,2019-03-14,10:00,San Diego,El Cajon Bus Stop,1,25,Anaheim,Anaheim Bus Station,
1195,direct,2019-03-14,15:20,San Diego,El Cajon Bus Stop,1,26,Anaheim,Anaheim Bus Station,
1196,direct,2019-03-14,18:40,San Diego,El Cajon Bus Stop,1,24,Anaheim,Anaheim Bus Station,
1197,direct,2019-03-14,19:10,San Diego,El Cajon Bus Stop,1,26,Anaheim,Anaheim Bus Station,
1198,direct,2019-03-14,07:20,San Diego,El Cajon Bus Stop,1,27,Anaheim,Anaheim Bus Station,False
1199,direct,2019-03-02,06:30,San Diego,El Cajon Bus Stop,1,49,San Francisco,Transbay Terminal,
1200,direct,2019-03-02,07:20,San Diego,El Cajon Bus Stop,1,53,San Francisco,Transbay Terminal,
1201,direct,2019-03-02,09:10,San Diego,El Cajon Bus Stop,1,53,San Francisco,Transbay Terminal,
1202,direct,2019-03-02,10:30,San Diego,El Cajon Bus Stop,1,52,San Francisco,Transbay Terminal,
1203,direct,2019-03-02,13:20,San Diego,El Cajon Bus Stop,1,59,San Francisco,Transbay Terminal,
1204,direct,2019-03-02,14:50,San Diego,El Cajon Bus Stop,1,55,San Francisco,Transbay Terminal,
1205,direct,2019-03-02,06:30,San Diego,El Cajon Bus Stop,4,57,San Francisco,Transbay Terminal,True
1206,direct,2019-03-12,10:50,Fresno,2660 Tulare St,1,27,San Francisco,Transbay Terminal,
1207,direct,2019-03-12,12:40,Fresno,2660 Tulare St,1,34,San Francisco,Transbay Terminal,
1208,direct,2019-03-12,13:10,Fresno,2660 Tulare St,1,32,San Francisco,Transbay Terminal,
1209,direct,2019-03-12,13:30,Fresno,2660 Tulare St,1,32,San Francisco,Transbay Terminal,
1210,direct,2019-03-12,14:20,Fresno,2660 Tulare St,1,31,San Francisco,Transbay Terminal,
1211,direct,2019-03-12,14:40,Fresno,2660 Tulare St,1,36,San Francisco,Transbay Terminal,
1212,direct,2019-03-12,16:10,Fresno,2660 Tulare St,1,37,San Francisco,Transbay Terminal,
1213,direct,2019-03-12,19:40,Fresno,2660 Tulare St,1,38,San Francisco,Transbay Terminal,
1214,direct,2019-03-12,10:50,Fresno,2660 Tulare St,3,27,San Francisco,Transbay Terminal,False
1215,direct,2019-03-04,06:40,Las Vegas,Union Plaza,1,35,Anaheim,Anaheim Bus Station,
1216,direct,2019-03-04,07:00,Las Vegas,Union Plaza,1,39,Anaheim,Anaheim Bus Station,
1217,direct,2019-03-04,11:30,Las Vegas,Union Plaza,1,38,Anaheim,Anaheim Bus Station,
1218,direct,2019-03-04,18:10,Las Vegas,Union Plaza,1,32,Anaheim,Anaheim Bus Station,
1219,direct,2019-03-04,06:40,Las Vegas,Union Plaza,2,35,Anaheim,Anaheim Bus Station,False
1220,direct,2019-03-04,06:20,Washington,Silver Spring Bus Stop,1,36,New York,Penn Station,
1221,direct,2019-03-04,12:10,Washington,Silver Spring Bus Stop,1,39,New York,Penn Station,
1222,direct,2019-03-04,13:30,Washington,Silver Spring Bus Stop,1,32,New York,Penn Station,
1223,direct,2019-03-04,15:50,Washington,Silver Spring Bus Stop,1,33,New York,Penn Station,
1224,direct,2019-03-04,17:00,Washington,Silver Spring Bus Stop,1,34,New York,Penn Station,
1225,direct,2019-03-04,18:10,Washington,Silver Spring Bus Stop,1,37,New York,Penn Station,
