,class,date_of_journey,from,from_station,journey_start_time,number_of_adults,to,to_station,total,trip_protection
840,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,07:40,1,Sacramento,Sacramento Valley Station,140,True
841,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,08:10,1,Sacramento,Sacramento Valley Station,131,True
842,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,11:00,1,Sacramento,Sacramento Valley Station,134,True
843,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,12:30,1,Sacramento,Sacramento Valley Station,140,True
844,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,14:50,1,Sacramento,Sacramento Valley Station,159,True
845,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,17:00,1,Sacramento,Sacramento Valley Station,123,True
846,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,17:10,1,Sacramento,Sacramento Valley Station,138,True
847,Value,2019-03-05,Anaheim,Anaheim Intermodal Center,18:00,1,Sacramento,Sacramento Valley Station,121,True
848,Value,2019-03-06,Portland,Union Station,07:40,2,Vancouver,Pacific Central Station,139,True
849,Value,2019-03-06,Portland,Union Station,08:50,2,Vancouver,Pacific Central Station,132,True
850,Value,2019-03-06,Portland,Union Station,09:30,2,Vancouver,Pacific Central Station,121,True
851,Value,2019-03-06,Portland,Union Station,11:00,2,Vancouver,Pacific Central Station,133,True
852,Value,2019-03-06,Portland,Union Station,15:40,2,Vancouver,Pacific Central Station,143,True
853,Value,2019-03-06,Portland,Union Station,17:30,2,Vancouver,Pacific Central Station,133,True
854,Value,2019-03-06,Portland,Union Station,19:00,2,Vancouver,Pacific Central Station,161,True
855,Value,2019-03-06,Portland,Union Station,09:10,2,Seattle,King Street Station,105,True
856,Value,2019-03-06,Portland,Union Station,10:10,2,Seattle,King Street Station,110,True
857,Value,2019-03-06,Portland,Union Station,12:30,2,Seattle,King Street Station,118,True
858,Value,2019-03-06,Portland,Union Station,13:40,2,Seattle,King Street Station,96,True
859,Value,2019-03-06,Portland,Union Station,14:00,2,Seattle,King Street Station,113,True
860,Value,2019-03-06,Portland,Union Station,15:00,2,Seattle,King Street Station,108,True
861,Value,2019-03-06,Portland,Union Station,16:00,2,Seattle,King Street Station,103,True
862,Value,2019-03-06,Portland,Union Station,17:00,2,Seattle,King Street Station,103,True
863,Value,2019-03-06,Portland,Union Station,17:30,2,Seattle,King Street Station,103,True
864,Value,2019-03-04,Washington,Union Station,06:00,1,Philadelphia,30th Street Station,54,True
865,Value,2019-03-04,Washington,Union Station,07:20,1,Philadelphia,30th Street Station,51,True
866,Value,2019-03-04,Washington,Union Station,08:00,1,Philadelphia,30th Street Station,59,True
867,Value,2019-03-04,Washington,Union Station,08:20,1,Philadelphia,30th Street Station,50,True
868,Value,2019-03-04,Washington,Union Station,08:40,1,Philadelphia,30th Street Station,57,True
869,Value,2019-03-04,Washington,Union Station,10:20,1,Philadelphia,30th Street Station,60,True
870,Value,2019-03-04,Washington,Union Station,10:50,1,Philadelphia,30th Street Station,57,True
871,Value,2019-03-04,Washington,Union Station,17:50,1,Philadelphia,30th Street Station,61,True
872,Value,2019-03-01,Philadelphia,30th Street Station,10:40,1,New York,Grand Central Station,48,True
873,Value,2019-03-01,Philadelphia,30th Street Station,10:50,1,New York,Grand Central Station,44,True
874,Value,2019-03-01,Philadelphia,30th Street Station,12:20,1,New York,Grand Central Station,53,True
875,Value,2019-03-01,Philadelphia,30th Street Station,13:30,1,New York,Grand Central Station,53,True
876,Value,2019-03-01,Philadelphia,30th Street Station,13:40,1,New York,Grand Central Station,46,True
877,Value,2019-03-01,Philadelphia,30th Street Station,14:10,1,New York,Grand Central Station,54,True
878,Value,2019-03-01,Philadelphia,30th Street Station,15:40,1,New York,Grand Central Station,48,True
879,Value,2019-03-01,Philadelphia,30th Street Station,19:50,1,New York,Grand Central Station,48,True
880,Value,2019-03-03,Los Angeles,Union Station,07:50,1,San Francisco,Salesforce Transit Center,99,True
881,Value,2019-03-03,Los Angeles,Union Station,09:20,1,San Francisco,Salesforce Transit Center,94,True
882,Value,2019-03-03,Los Angeles,Union Station,11:00,1,San Francisco,Salesforce Transit Center,74,True
883,Value,2019-03-03,Los Angeles,Union Station,13:00,1,San Francisco,Salesforce Transit Center,84,True
884,Value,2019-03-03,Los Angeles,Union Station,17:30,1,San Francisco,Salesforce Transit Center,84,True
885,Value,2019-03-03,Los Angeles,Union Station,17:50,1,San Francisco,Salesforce Transit Center,92,True
886,Value,2019-03-03,Los Angeles,Union Station,18:40,1,San Francisco,Salesforce Transit Center,82,True
887,Value,2019-03-03,Los Angeles,Union Station,19:00,1,San Francisco,Salesforce Transit Center,83,True
888,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,06:30,2,San Diego,Santa Fe Depot,82,True
889,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,12:00,2,San Diego,Santa Fe Depot,84,True
890,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,13:00,2,San Diego,Santa Fe Depot,98,True
891,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,14:50,2,San Diego,Santa Fe Depot,84,True
892,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,16:40,2,San Diego,Santa Fe Depot,89,True
893,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,17:40,2,San Diego,Santa Fe Depot,94,True
894,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,19:20,2,San Diego,Santa Fe Depot,78,True
895,Value,2019-03-14,San Diego,Santa Fe Depot,06:40,1,San Francisco,Salesforce Transit Center,109,True
896,Value,2019-03-14,San Diego,Santa Fe Depot,08:00,1,San Francisco,Salesforce Transit Center,96,True
897,Value,2019-03-14,San Diego,Santa Fe Depot,10:40,1,San Francisco,Salesforce Transit Center,94,True
898,Value,2019-03-14,San Diego,Santa Fe Depot,13:10,1,San Francisco,Salesforce Transit Center,95,True
899,Value,2019-03-14,San Diego,Santa Fe Depot,16:10,1,San Francisco,Salesforce Transit Center,87,True
900,Value,2019-03-14,San Diego,Santa Fe Depot,18:40,1,San Francisco,Salesforce Transit Center,108,True
901,Value,2019-03-14,San Diego,Santa Fe Depot,19:10,1,San Francisco,Salesforce Transit Center,95,True
902,Value,2019-03-05,San Diego,Santa Fe Depot,06:50,1,Fresno,Fresno Station,85,True
903,Value,2019-03-05,San Diego,Santa Fe Depot,10:20,1,Fresno,Fresno Station,79,True
904,Value,2019-03-05,San Diego,Santa Fe Depot,12:40,1,Fresno,Fresno Station,87,True
905,Value,2019-03-05,San Diego,Santa Fe Depot,15:00,1,Fresno,Fresno Station,97,True
906,Value,2019-03-05,San Diego,Santa Fe Depot,15:30,1,Fresno,Fresno Station,91,True
907,Value,2019-03-05,San Diego,Santa Fe Depot,16:10,1,Fresno,Fresno Station,87,True
908,Value,2019-03-05,San Diego,Santa Fe Depot,19:20,1,Fresno,Fresno Station,86,True
909,Value,2019-03-07,San Francisco,Salesforce Transit Center,07:10,1,Anaheim,Anaheim Intermodal Center,94,True
910,Value,2019-03-07,San Francisco,Salesforce Transit Center,08:30,1,Anaheim,Anaheim Intermodal Center,99,True
911,Value,2019-03-07,San Francisco,Salesforce Transit Center,08:50,1,Anaheim,Anaheim Intermodal Center,91,True
912,Value,2019-03-07,San Francisco,Salesforce Transit Center,12:30,1,Anaheim,Anaheim Intermodal Center,77,True
913,Value,2019-03-07,San Francisco,Salesforce Transit Center,14:20,1,Anaheim,Anaheim Intermodal Center,82,True
914,Value,2019-03-07,San Francisco,Salesforce Transit Center,19:40,1,Anaheim,Anaheim Intermodal Center,90,True
915,Value,2019-03-07,San Francisco,Salesforce Transit Center,19:50,1,Anaheim,Anaheim Intermodal Center,101,True
916,Value,2019-03-02,Anaheim,Anaheim Intermodal Center,06:30,1,Phoenix,Phoenix Union Station,123,True
917,Value,2019-03-02,Anaheim,Anaheim Intermodal Center,06:40,1,Phoenix,Phoenix Union Station,124,True
918,Value,2019-03-02,Anaheim,Anaheim Intermodal Center,12:00,1,Phoenix,Phoenix Union Station,138,True
919,Value,2019-03-02,Anaheim,Anaheim Intermodal Center,14:50,1,Phoenix,Phoenix Union Station,132,True
920,Value,2019-03-08,Philadelphia,30th Street Station,09:20,1,Atlanta,Peachtree Station,158,True
921,Value,2019-03-08,Philadelphia,30th Street Station,11:40,1,Atlanta,Peachtree Station,179,True
922,Value,2019-03-08,Philadelphia,30th Street Station,12:20,1,Atlanta,Peachtree Station,162,True
923,Value,2019-03-08,Philadelphia,30th Street Station,16:10,1,Atlanta,Peachtree Station,181,True
924,Value,2019-03-08,Philadelphia,30th Street Station,17:50,1,Atlanta,Peachtree Station,161,True
925,Value,2019-03-11,Sacramento,Sacramento Valley Station,07:30,1,San Francisco,Salesforce Transit Center,45,True
926,Value,2019-03-11,Sacramento,Sacramento Valley Station,08:10,1,San Francisco,Salesforce Transit Center,45,True
927,Value,2019-03-11,Sacramento,Sacramento Valley Station,08:30,1,San Francisco,Salesforce Transit Center,47,True
928,Value,2019-03-11,Sacramento,Sacramento Valley Station,09:30,1,San Francisco,Salesforce Transit Center,44,True
929,Value,2019-03-11,Sacramento,Sacramento Valley Station,09:50,1,San Francisco,Salesforce Transit Center,52,True
930,Value,2019-03-11,Sacramento,Sacramento Valley Station,11:30,1,San Francisco,Salesforce Transit Center,50,True
931,Value,2019-03-11,Sacramento,Sacramento Valley Station,12:20,1,San Francisco,Salesforce Transit Center,43,True
932,Value,2019-03-11,Sacramento,Sacramento Valley Station,16:40,1,San Francisco,Salesforce Transit Center,50,True
933,Value,2019-03-11,Sacramento,Sacramento Valley Station,17:00,1,San Francisco,Salesforce Transit Center,50,True
934,Value,2019-03-11,Sacramento,Sacramento Valley Station,19:30,1,San Francisco,Salesforce Transit Center,48,True
935,Value,2019-03-06,Phoenix,Phoenix Union Station,07:20,1,Fresno,Fresno Station,172,True
936,Value,2019-03-06,Phoenix,Phoenix Union Station,08:30,1,Fresno,Fresno Station,173,True
937,Value,2019-03-06,Phoenix,Phoenix Union Station,08:40,1,Fresno,Fresno Station,174,True
938,Value,2019-03-06,Phoenix,Phoenix Union Station,09:40,1,Fresno,Fresno Station,176,True
939,Value,2019-03-06,Phoenix,Phoenix Union Station,08:30,4,Fresno,Fresno Station,643,True
940,Value,2019-03-06,Phoenix,Phoenix Union Station,09:40,4,Fresno,Fresno Station,651,True
941,Value,2019-03-05,Portland,Union Station,09:10,2,Seattle,King Street Station,99,True
942,Value,2019-03-05,Portland,Union Station,10:10,2,Seattle,King Street Station,113,True
943,Value,2019-03-05,Portland,Union Station,12:30,2,Seattle,King Street Station,112,True
944,Value,2019-03-05,Portland,Union Station,13:40,2,Seattle,King Street Station,101,True
945,Value,2019-03-05,Portland,Union Station,14:00,2,Seattle,King Street Station,110,True
946,Value,2019-03-05,Portland,Union Station,15:00,2,Seattle,King Street Station,104,True
947,Value,2019-03-05,Portland,Union Station,16:00,2,Seattle,King Street Station,96,True
948,Value,2019-03-05,Portland,Union Station,17:00,2,Seattle,King Street Station,123,True
949,Value,2019-03-05,Portland,Union Station,17:30,2,Seattle,King Street Station,106,True
950,Value,2019-03-02,Portland,Union Station,07:40,1,Vancouver,Pacific Central Station,84,True
951,Value,2019-03-02,Portland,Union Station,08:50,1,Vancouver,Pacific Central Station,82,True
952,Value,2019-03-02,Portland,Union Station,09:30,1,Vancouver,Pacific Central Station,85,True
953,Value,2019-03-02,Portland,Union Station,11:00,1,Vancouver,Pacific Central Station,75,True
954,Value,2019-03-02,Portland,Union Station,15:40,1,Vancouver,Pacific Central Station,83,True
955,Value,2019-03-02,Portland,Union Station,17:30,1,Vancouver,Pacific Central Station,78,True
956,Value,2019-03-02,Portland,Union Station,19:00,1,Vancouver,Pacific Central Station,68,True
957,Business,2019-03-14,Fresno,Fresno Station,07:20,1,Los Angeles,Union Station,114,True
958,Business,2019-03-14,Fresno,Fresno Station,07:40,1,Los Angeles,Union Station,98,True
959,Business,2019-03-14,Fresno,Fresno Station,08:30,1,Los Angeles,Union Station,111,True
960,Business,2019-03-14,Fresno,Fresno Station,09:00,1,Los Angeles,Union Station,102,True
961,Business,2019-03-14,Fresno,Fresno Station,12:10,1,Los Angeles,Union Station,117,True
962,Business,2019-03-14,Fresno,Fresno Station,13:00,1,Los Angeles,Union Station,110,True
963,Business,2019-03-14,Fresno,Fresno Station,15:40,1,Los Angeles,Union Station,106,True
964,Business,2019-03-14,Fresno,Fresno Station,15:50,1,Los Angeles,Union Station,117,True
965,Business,2019-03-14,Fresno,Fresno Station,16:30,1,Los Angeles,Union Station,108,True
966,Business,2019-03-14,San Diego,Santa Fe Depot,08:30,1,Anaheim,Anaheim Intermodal Center,90,True
967,Business,2019-03-14,San Diego,Santa Fe Depot,09:10,1,Anaheim,Anaheim Intermodal Center,91,True
968,Business,2019-03-14,San Diego,Santa Fe Depot,09:50,1,Anaheim,Anaheim Intermodal Center,90,True
969,Business,2019-03-14,San Diego,Santa Fe Depot,10:00,1,Anaheim,Anaheim Intermodal Center,93,True
970,Business,2019-03-14,San Diego,Santa Fe Depot,12:20,1,Anaheim,Anaheim Intermodal Center,90,True
971,Business,2019-03-14,San Diego,Santa Fe Depot,15:10,1,Anaheim,Anaheim Intermodal Center,84,True
972,Business,2019-03-14,San Diego,Santa Fe Depot,15:20,1,Anaheim,Anaheim Intermodal Center,91,True
973,Business,2019-03-14,San Diego,Santa Fe Depot,19:40,1,Anaheim,Anaheim Intermodal Center,88,True
974,Value,2019-03-11,San Diego,Santa Fe Depot,11:20,1,Phoenix,Phoenix Union Station,86,True
975,Value,2019-03-11,San Diego,Santa Fe Depot,13:30,1,Phoenix,Phoenix Union Station,80,True
976,Value,2019-03-11,San Diego,Santa Fe Depot,15:30,1,Phoenix,Phoenix Union Station,86,True
977,Value,2019-03-11,San Diego,Santa Fe Depot,15:40,1,Phoenix,Phoenix Union Station,84,True
978,Value,2019-03-11,San Diego,Santa Fe Depot,16:10,1,Phoenix,Phoenix Union Station,75,True
979,Value,2019-03-06,San Diego,Santa Fe Depot,11:20,1,Phoenix,Phoenix Union Station,80,True
980,Value,2019-03-06,San Diego,Santa Fe Depot,13:30,1,Phoenix,Phoenix Union Station,89,True
981,Value,2019-03-06,San Diego,Santa Fe Depot,15:30,1,Phoenix,Phoenix Union Station,78,True
982,Value,2019-03-06,San Diego,Santa Fe Depot,15:40,1,Phoenix,Phoenix Union Station,86,True
983,Value,2019-03-06,San Diego,Santa Fe Depot,16:10,1,Phoenix,Phoenix Union Station,84,True
984,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,06:30,1,San Diego,Santa Fe Depot,48,True
985,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,12:00,1,San Diego,Santa Fe Depot,48,True
986,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,13:00,1,San Diego,Santa Fe Depot,55,True
987,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,14:50,1,San Diego,Santa Fe Depot,48,True
988,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,16:40,1,San Diego,Santa Fe Depot,49,True
989,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,17:40,1,San Diego,Santa Fe Depot,52,True
990,Value,2019-03-09,Anaheim,Anaheim Intermodal Center,19:20,1,San Diego,Santa Fe Depot,46,True
991,Value,2019-03-01,San Francisco,Salesforce Transit Center,06:20,1,Fresno,Fresno Station,62,True
992,Value,2019-03-01,San Francisco,Salesforce Transit Center,16:00,1,Fresno,Fresno Station,70,True
993,Value,2019-03-01,San Francisco,Salesforce Transit Center,16:10,1,Fresno,Fresno Station,61,True
994,Value,2019-03-01,San Francisco,Salesforce Transit Center,16:30,1,Fresno,Fresno Station,59,True
995,Value,2019-03-01,San Francisco,Salesforce Transit Center,17:10,1,Fresno,Fresno Station,62,True
996,Value,2019-03-01,San Francisco,Salesforce Transit Center,17:40,1,Fresno,Fresno Station,60,True
997,Value,2019-03-01,San Francisco,Salesforce Transit Center,18:10,1,Fresno,Fresno Station,66,True
998,Value,2019-03-01,San Francisco,Salesforce Transit Center,18:50,1,Fresno,Fresno Station,60,True
999,Value,2019-03-14,Sacramento,Sacramento Valley Station,06:30,1,San Diego,Santa Fe Depot,155,True
1000,Value,2019-03-14,Sacramento,Sacramento Valley Station,07:20,1,San Diego,Santa Fe Depot,157,True
1001,Value,2019-03-14,Sacramento,Sacramento Valley Station,07:30,1,San Diego,Santa Fe Depot,163,True
1002,Value,2019-03-14,Sacramento,Sacramento Valley Station,08:00,1,San Diego,Santa Fe Depot,156,True
1003,Value,2019-03-14,Sacramento,Sacramento Valley Station,08:10,1,San Diego,Santa Fe Depot,162,True
1004,Value,2019-03-14,Sacramento,Sacramento Valley Station,08:30,1,San Diego,Santa Fe Depot,150,True
1005,Value,2019-03-14,Sacramento,Sacramento Valley Station,08:40,1,San Diego,Santa Fe Depot,168,True
1006,Value,2019-03-14,Sacramento,Sacramento Valley Station,09:30,1,San Diego,Santa Fe Depot,149,True
1007,Value,2019-03-14,Sacramento,Sacramento Valley Station,09:50,1,San Diego,Santa Fe Depot,152,True
1008,Value,2019-03-14,Sacramento,Sacramento Valley Station,10:10,1,San Diego,Santa Fe Depot,161,True
1009,Value,2019-03-14,San Francisco,Salesforce Transit Center,06:00,1,San Diego,Santa Fe Depot,104,True
1010,Value,2019-03-14,San Francisco,Salesforce Transit Center,09:20,1,San Diego,Santa Fe Depot,104,True
1011,Value,2019-03-14,San Francisco,Salesforce Transit Center,12:00,1,San Diego,Santa Fe Depot,97,True
1012,Value,2019-03-14,San Francisco,Salesforce Transit Center,17:00,1,San Diego,Santa Fe Depot,98,True
1013,Value,2019-03-14,San Francisco,Salesforce Transit Center,17:20,1,San Diego,Santa Fe Depot,94,True
1014,Value,2019-03-14,San Francisco,Salesforce Transit Center,19:40,1,San Diego,Santa Fe Depot,100,True
1015,Flexible,2019-03-06,San Diego,Santa Fe Depot,06:10,2,Los Angeles,Union Station,132,True
1016,Flexible,2019-03-06,San Diego,Santa Fe Depot,06:40,2,Los Angeles,Union Station,125,True
1017,Flexible,2019-03-06,San Diego,Santa Fe Depot,07:30,2,Los Angeles,Union Station,130,True
1018,Flexible,2019-03-06,San Diego,Santa Fe Depot,08:00,2,Los Angeles,Union Station,147,True
1019,Flexible,2019-03-06,San Diego,Santa Fe Depot,08:10,2,Los Angeles,Union Station,128,True
1020,Flexible,2019-03-06,San Diego,Santa Fe Depot,10:20,2,Los Angeles,Union Station,123,True
1021,Flexible,2019-03-06,San Diego,Santa Fe Depot,11:00,2,Los Angeles,Union Station,142,True
1022,Flexible,2019-03-06,San Diego,Santa Fe Depot,11:30,2,Los Angeles,Union Station,147,True
1023,Flexible,2019-03-06,San Diego,Santa Fe Depot,16:00,2,Los Angeles,Union Station,140,True
