,location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
711,New York,3,+1 718-433-1375,Boro Hotel,408,True,4,"38-28 27th Street, Long Island City",,
712,New York,2,+1 212-947-2999,Cachet Boutique Hotel Nyc,216,True,4,510 West 42nd Street,,
713,New York,1,+1 212-461-3638,Citizenm New York Times Square Hotel,92,True,4,218 West 50th Street,,
714,New York,3,+1 212-921-5500,City Club Hotel,408,True,4,55 West 44th Street,,
715,New York,3,+1 212-607-8888,Doubletree By Hilton Hotel New York Times Square West,468,True,4,350 West 40th Street,,
716,New York,1,+1 212-695-0003,Executive Hotel Le Soleil New York,120,True,4,38 West 36th Street,,
717,New York,3,+1 212-475-1920,Freehand New York,468,True,4,23 Lexington Avenue,,
718,Philadelphia,3,+1 215-966-3000,Homewood Suites By Hilton Philadelphia-City Avenue,216,True,3,4200 City Avenue,,
719,Philadelphia,3,+1 800-331-7634,Penn'S View Hotel,189,True,3,14 North Front Street,,
720,Philadelphia,1,+1 215-291-1355,Wm. Mulherin'S Sons,69,True,3,1355 North Front Street,,
721,Sacramento,1,+1 916-441-1314,Best Western Plus Sutter House,52,False,1,1100 H Street,2019-03-04,7
722,San Francisco,1,+1 415-362-2004,Chancellor Hotel On Union Square,105,False,3,433 Powell Street,2019-03-04,6
723,Long Beach,1,+1 562-491-1234,Hyatt Regency Long Beach,256,False,4,200 South Pine Avenue,,
724,Long Beach,1,+1 562-436-3000,The Westin Long Beach,276,False,4,333 East Ocean Boulevard,,
725,Long Beach,1,+1 562-432-1234,Hyatt Centric The Pike Long Beach,360,False,4,285 Bay Street,2019-03-08,6
726,San Diego,1,+1 858-539-8666,Bahia Resort Hotel,117,False,3,998 West Mission Bay Drive,2019-03-10,3
727,Sacramento,1,+1 916-441-1314,Best Western Plus Sutter House,81,False,1,1100 H Street,2019-03-11,2
728,San Francisco,1,+1 415-626-6103,Bei Hotel San Francisco,144,True,3,50 8th Street,2019-03-11,3
729,Las Vegas,1,+1 702-256-3766,Best Western Plus Las Vegas West,138,False,3,8669 West Sahara Avenue,2019-03-07,4
730,San Diego,1,+1 858-539-8666,Bahia Resort Hotel,93,False,3,998 West Mission Bay Drive,2019-03-05,7
731,Fresno,1,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,222,False,3,2233 Ventura Street,2019-03-07,6
732,Anaheim,2,+1 714-778-1700,Anaheim Majestic Garden Hotel,168,False,3,900 South Disneyland Drive,,
733,Anaheim,2,+1 714-634-2106,Ayres Hotel Anaheim,198,True,3,2550 East Katella Avenue,,
734,Anaheim,2,+1 714-774-1050,Best Western Plus Anaheim Inn,297,False,3,1630 South Harbor Boulevard,,
735,Anaheim,2,+1 714-778-1880,Best Western Plus Stovall'S Inn,261,False,3,1110 West Katella Avenue,,
736,Anaheim,2,+1 714-635-7275,Camelot Inn & Suites,324,False,3,1520 South Harbor Boulevard,,
737,Anaheim,2,+1 714-635-5555,Candlewood Suites Anaheim - Resort Area,324,False,3,1733 South Anaheim Boulevard,,
738,Anaheim,2,+1 800-341-6301,Anaheim Portofino Inn & Suites,315,False,3,1831 South Harbor Boulevard,2019-03-09,3
739,Fresno,1,+1 559-375-7760,Piccadilly Inn Airport,105,True,3,5115 East McKinley Avenue,2019-03-12,2
740,Fresno,1,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,111,False,3,2233 Ventura Street,2019-03-03,4
741,Fresno,2,+1 888-287-9400,Springhill Suites By Marriott Fresno,234,False,3,6844 North Fresno Street,,
742,Fresno,2,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,252,False,3,2233 Ventura Street,2019-03-06,3
743,Vancouver,1,+1 604-254-1000,Atrium Inn Vancouver,333,False,3,2889 East Hastings Street,2019-03-12,2
744,Philadelphia,1,+1 215-372-9000,Aka University City,84,True,3,"Cira Centre South, 2929 Walnut Street",2019-03-07,3
745,San Francisco,1,+1 415-621-8212,Beck'S Motor Lodge,156,False,2,2222 Market Street,,
746,San Francisco,1,+1 415-563-5600,Chelsea,228,False,2,2095 Lombard Street,,
747,San Francisco,1,+1 415-928-5000,Comfort Inn By The Bay,168,False,2,2775 Van Ness Avenue,,
748,San Francisco,1,+1 800-615-3107,Days Inn By Wyndham San Francisco Downtown/Civic Cntr Area,228,False,2,465 Grove Street,,
749,San Francisco,1,+1 415-474-5721,Hi San Francisco City Center Hostel,100,False,2,685 Ellis Street,,
750,San Francisco,1,+1 415-673-9900,Hotel Beresford,58,False,2,635 Sutter Street,,
751,San Francisco,1,+1 415-621-8212,Beck'S Motor Lodge,44,False,2,2222 Market Street,2019-03-10,4
752,San Francisco,1,+1 415-673-3277,Amsterdam Hostel San Francisco,78,False,1,749 Taylor Street,2019-03-02,2
753,Seattle,3,+1 206-282-7700,Hampton Inn & Suites Seattle-Downtown,315,False,3,700 5th Avenue North,,
754,Seattle,3,+1 206-467-7770,Hilton Garden Inn Seattle Downtown,297,False,3,1821 Boren Avenue,,
755,Seattle,2,+1 206-624-0500,Hilton Seattle,144,False,3,1301 6th Avenue,,
756,Seattle,2,+1 206-728-8123,Holiday Inn Seattle Downtown,210,False,3,211 Dexter Avenue North,,
757,Seattle,1,+1 206-281-9393,Homewood Suites By Hilton Seattle Downtown,114,False,3,206 Western Avenue West,,
758,Seattle,3,+1 206-340-1234,Best Western Plus Pioneer Square Hotel Downtown,333,False,3,77 Yesler Way,,
759,Seattle,3,+1 206-213-0100,Courtyard By Marriott Seattle Downtown/Lake Union,261,False,3,925 Westlake Avenue North,,
760,Seattle,3,+1 206-282-2600,Four Points By Sheraton Downtown Seattle Center,351,False,3,601 Roy Street,,
761,Seattle,3,+1 206-624-0500,Hilton Seattle,225,False,3,1301 6th Avenue,,
762,Seattle,3,+1 206-728-8123,Holiday Inn Seattle Downtown,315,False,3,211 Dexter Avenue North,,
763,Seattle,3,+1 206-281-9393,Homewood Suites By Hilton Seattle Downtown,234,False,3,206 Western Avenue West,,
764,Seattle,3,+1 206-464-1980,Crowne Plaza Seattle Downtown,252,False,4,1113 6th Avenue,,
765,Seattle,3,+1 206-774-1234,Grand Hyatt Seattle,456,False,4,721 Pine Street,,
766,Seattle,3,+1 206-448-8600,Hotel Andra,372,False,4,2000 4th Avenue,,
767,Seattle,3,+1 206-695-1234,Hyatt At Olive 8,384,False,4,1635 8th Avenue,,
768,Seattle,3,+1 206-443-3600,Inn At The Market,408,False,4,86 Pine Street,,
769,Seattle,3,+1 206-621-1770,Kimpton Hotel Monaco Seattle,408,False,4,1101 4th Avenue,,
770,Seattle,3,+1 800-853-3914,Kimpton Hotel Vintage Seattle,456,False,4,1100 5th Avenue,,
771,Seattle,3,+1 206-957-1000,"Loews Hotel 1000, Seattle",420,False,4,1000 1st Avenue,,
772,Seattle,3,+1 206-971-8000,Motif Seattle,348,False,4,1415 5th Avenue,,
773,Seattle,3,+1 800-468-3571,Renaissance Seattle Hotel,384,False,4,515 Madison Street,,
774,Seattle,3,+1 206-464-1980,Crowne Plaza Seattle Downtown,264,False,4,1113 6th Avenue,2019-03-09,1
775,Los Angeles,1,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,120,False,2,6399 Wilshire Boulevard,,
776,Los Angeles,1,+1 800-224-7835,Airtel Plaza Hotel,216,True,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",,
777,Los Angeles,1,+1 323-469-2500,Banana Bungalow - Hollywood Hostel,72,True,1,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA",,
778,Los Angeles,1,+1 818-765-2900,Best Western Burbank Airport Inn,156,False,3,"7615 Lankershim Boulevard, North Hollywood, California 91605, United States",,
779,Los Angeles,1,+1 323-851-1800,Best Western Hollywood Plaza Inn,162,False,2,"2011 North Highland Avenue, Hollywood, California 90068, United States",,
780,Los Angeles,1,+1 310-834-3400,Best Western Los Angeles Worldport Hotel,186,False,2,"1402 West Pacific Coast Highway, Wilmington, California 90744, United States",,
781,Los Angeles,1,+1 323-464-5181,Best Western Plus Hollywood Hills Hotel,216,False,2,"6141 Franklin Avenue, Hollywood, California 90028, United States",,
782,Los Angeles,3,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,132,False,2,6399 Wilshire Boulevard,,
783,Los Angeles,3,+1 800-224-7835,Airtel Plaza Hotel,288,True,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",,
784,Los Angeles,3,+1 818-765-2900,Best Western Burbank Airport Inn,261,False,3,"7615 Lankershim Boulevard, North Hollywood, California 91605, United States",,
785,Los Angeles,3,+1 213-617-3077,Best Western Plus Dragon Gate Inn,222,False,2,818 North Hill Street,,
786,Los Angeles,3,+1 323-469-2500,Banana Bungalow - Hollywood Hostel,96,True,1,"5920 Hollywood Boulevard, Hollywood, CA 90028, USA",2019-03-02,5
787,Long Beach,3,+1 562-429-5803,Courtyard By Marriott Long Beach Airport,279,False,3,3841 North Lakewood Boulevard,,
788,Long Beach,3,+1 562-435-8511,Courtyard By Marriott Long Beach Downtown,189,False,3,500 East First Street,,
789,Long Beach,3,+1 562-597-5171,Hotel Current Long Beach,288,False,3,5325 Pacific Coast Highway,,
790,Long Beach,3,+1 800-228-9290,Long Beach Marriott,180,False,3,4700 Airport Plaza Drive,,
791,Long Beach,3,+1 562-595-0909,Residence Inn By Marriott Long Beach,207,False,3,4111 East Willow Street,,
792,Long Beach,3,+1 562-429-5803,Courtyard By Marriott Long Beach Airport,270,False,3,3841 North Lakewood Boulevard,2019-03-06,4
793,Sacramento,1,+1 916-441-1314,Best Western Plus Sutter House,87,False,1,1100 H Street,2019-03-09,2
794,Los Angeles,1,+1 323-852-7000,Ac Hotel By Marriott Beverly Hills,222,False,2,6399 Wilshire Boulevard,2019-03-07,5
795,San Francisco,3,+1 415-673-2600,Beresford Arms Hotel,234,False,3,701 Post Street,,
796,San Francisco,3,+1 415-362-2004,Chancellor Hotel On Union Square,306,False,3,433 Powell Street,,
797,San Francisco,3,+1 415-563-0800,Argonaut Hotel,336,False,4,495 Jefferson Street,2019-03-11,1
798,San Francisco,1,+1 415-788-5604,Hi San Francisco Downtown Hostel,180,True,3,312 Mason Street,,
799,San Francisco,1,+1 877-828-4478,Hotel G,126,True,3,386 Geary Street,,
800,San Francisco,1,+1 415-495-2100,Hotel Griffon,225,True,3,"1206, 155 Steuart Street",,
801,San Francisco,1,+1 844-617-6555,Hotel Zephyr,96,True,3,250 Beach Street,,
802,San Francisco,1,+1 888-822-8666,Kimpton Buchanan Hotel,342,True,3,1800 Sutter Street,,
803,San Francisco,1,+1 415-885-2987,Nob Hill Hotel,75,True,3,835 Hyde Street,,
804,San Francisco,1,+1 415-397-3510,The Inn At Union Square,243,True,3,440 Post Street,,
805,San Francisco,1,+1 415-626-6103,Bei Hotel San Francisco,156,True,3,50 8th Street,2019-03-12,2
806,Sacramento,3,+1 916-443-1234,Hyatt Regency Sacramento,240,False,4,1209 L Street,,
807,Sacramento,3,+1 916-447-1700,Sheraton Grand Sacramento Hotel,252,False,4,"13th And, J Street",,
808,Sacramento,3,+1 916-447-2700,"The Citizen Hotel, Autograph Collection",288,False,4,926 J Street,,
809,Sacramento,3,+1 916-443-8400,The Westin Sacramento,420,False,4,4800 Riverside Boulevard,,
810,Sacramento,2,+1 916-443-1234,Hyatt Regency Sacramento,240,False,4,1209 L Street,,
811,Sacramento,2,+1 916-447-1700,Sheraton Grand Sacramento Hotel,252,False,4,"13th And, J Street",,
812,Sacramento,2,+1 916-447-2700,"The Citizen Hotel, Autograph Collection",256,False,4,926 J Street,,
813,Sacramento,2,+1 916-447-1700,Sheraton Grand Sacramento Hotel,184,False,4,"13th And, J Street",2019-03-11,3
814,San Diego,2,+1 858-578-6600,Best Western San Diego/Miramar Hotel,126,False,2,9310 Kearny Mesa Road,,
815,San Diego,2,+1 619-224-3254,Best Western Yacht Harbor Hotel,120,False,2,5005 North Harbor Drive,,
816,San Diego,2,+1 520-441-6422,Comfort Inn Gaslamp Convention Center,138,False,2,660 G Street,,
817,San Diego,2,+1 619-543-9944,Good Nite Inn Near Seaworld,222,False,2,3880 Greenwood Street,,
818,San Diego,2,+1 619-543-1130,Holiday Inn Express San Diego Airport-Old Town,88,False,2,1955 San Diego Avenue,,
819,San Diego,2,+1 619-297-2231,Kings Inn San Diego,100,True,2,1333 Hotel Circle South,,
820,San Diego,2,+1 858-578-6600,Best Western San Diego/Miramar Hotel,136,False,2,9310 Kearny Mesa Road,2019-03-08,5
821,San Francisco,1,+1 415-626-6103,Bei Hotel San Francisco,216,True,3,50 8th Street,2019-03-09,5
822,Anaheim,1,+1 714-772-5050,Anaheim Desert Inn And Suites,40,False,2,1600 South Harbor Boulevard,2019-03-12,2
823,Las Vegas,1,+1 702-638-1800,Budget Suites Of America,44,True,1,2219 North Rancho Drive,,
824,Las Vegas,1,+1 702-360-5700,Hampton Inn Las Vegas/Summerlin,279,True,3,7100 Cascade Valley Court,,
825,Las Vegas,1,+1 702-638-1800,Budget Suites Of America,23,True,1,2219 North Rancho Drive,2019-03-08,3
826,San Francisco,3,+1 415-673-3277,Amsterdam Hostel San Francisco,99,False,1,749 Taylor Street,2019-03-06,4
827,Sacramento,1,+1 916-441-1314,Best Western Plus Sutter House,50,False,1,1100 H Street,2019-03-10,3
828,Fresno,1,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,162,False,3,2233 Ventura Street,2019-03-10,2
829,Sacramento,2,+1 916-263-9510,Homewood Suites By Hilton Sacramento Airport-Natomas,216,True,3,3001 Advantage Way,,
830,Sacramento,2,+1 916-545-7100,Kimpton Sawyer Hotel,216,True,3,500 J Street,,
831,Sacramento,2,+1 916-455-6800,Courtyard By Marriott Sacramento Midtown,333,False,3,4422 Y Street,2019-03-12,1
832,Portland,1,+1 503-200-5678,Aloft Portland Airport At Cascade Station,63,False,3,9920 Northeast Cascades Parkway,2019-03-09,4
833,Long Beach,1,+1 562-599-5555,Best Western Of Long Beach,228,False,2,1725 Long Beach Boulevard,2019-03-10,3
834,Fresno,1,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,81,False,3,2233 Ventura Street,2019-03-02,3
835,London,2,+44 20 7493 4545,45 Park Lane,350,False,5,45 Park Lane,,
836,London,1,+44 20 7706 4660,Abc Hyde Park Hotel,75,False,3,121 Sussex Gardens,,
837,London,3,+44 20 8563 8692,Abercorn House,81,False,1,28-30 Bute Gardens,,
838,London,2,+44 20 7403 4299,Accommodation London Bridge,228,False,3,58 Great Dover Street,,
839,London,3,+44 20 7834 0205,Airways Hotel London Victoria,315,True,3,29-31 Saint George's Drive,,
840,London,1,+44 20 7373 1075,Ambassadors Hotel,111,False,3,16 Collingham Road,,
841,London,1,+44 20 7493 4545,45 Park Lane,350,False,5,45 Park Lane,2019-03-07,7
842,New York,1,+1 833-625-6111,1 Hotel Brooklyn Bridge,336,True,4,"60 Furman Street, Brooklyn",2019-03-04,4
843,New York,2,+1 212-749-4000,Aloft Harlem,204,False,3,2296 Frederick Douglass Boulevard,,
844,New York,3,+1 718-433-9305,Aloft Long Island City-Manhattan View,333,False,3,"27-45 Jackson Avenue, Long Island City",,
845,New York,2,+1 212-513-0003,Aloft Manhattan Downtown - Financial District,168,False,3,49-53 Ann Street,,
846,New York,3,+1 718-256-3833,Aloft New York Brooklyn,279,False,3,"216 Duffield Street, Brooklyn",,
847,New York,2,+1 718-512-0248,Aloft New York Laguardia Airport,186,False,3,"100-15 Ditmars Boulevard, East Elmhurst, NY 11369, USA",,
848,New York,3,+1 855-767-5050,Ameritania At Times Square,288,False,3,"5502, 230 West 54th Street",,
849,New York,2,+1 212-245-7000,Belvedere Hotel,150,False,3,319 West 48th Street,,
850,New York,1,+1 212-235-1111,11 Howard,315,True,3,11 Howard Street,2019-03-02,7
851,Paris,2,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,198,False,3,"28bis Avenue Corentin Cariou, 75019",,
852,Paris,2,+33 1 42 57 14 55,Aparthotel Adagio Paris Montmartre,204,True,3,"10 Place Charles Dullin, 75018",,
853,Paris,2,+33 1 48 74 48 71,Austin'S Saint Lazare HoTel,189,False,3,"26 Rue d'Amsterdam, 75009",,
854,Paris,2,+33 1 42 85 50 00,Avalon Hotel Paris Gare Du Nord,186,False,3,"131 Boulevard de Magenta, 75010",,
855,Paris,2,+33 1 40 04 43 50,Citadines Bastille Gare De Lyon (Apart Hotel Paris),315,True,3,"18 Rue de Chaligny, 75012",,
856,Paris,2,+33 1 41 05 79 05,Citadines Didot Montparnasse Paris (Apart Hotel Paris),243,True,3,"94 Rue Didot, 75014",,
857,Paris,2,+33 1 40 15 14 00,Citadines OpeRa Paris (Apart Hotel Paris),144,True,3,"18 Rue Favart, 75002",,
858,Paris,2,+33 1 43 13 85 00,Citadines Place D'Italie Paris (Apart Hotel Paris),207,False,3,"18 Place d'Italie, 75013",,
859,Paris,2,+33 1 41 05 79 05,Citadines RePublique Paris (Apart Hotel Paris),222,True,3,"75 bis Avenue Parmentier, 75011",,
860,Paris,2,+33 1 53 95 60 00,Citadines Tour Eiffel Paris (Apart Hotel Paris),324,True,3,"132 Boulevard de Grenelle, 75015",,
861,Paris,2,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,162,False,3,"28bis Avenue Corentin Cariou, 75019",2019-03-07,5
862,London,1,+44 20 7706 4660,Abc Hyde Park Hotel,120,False,3,121 Sussex Gardens,2019-03-04,6
863,London,1,+44 20 7702 2020,Apex City Of London Hotel,124,False,4,1 Seething Lane,,
864,London,3,+44 20 7562 3030,Apex London Wall Hotel,336,False,4,7-9 Copthall Avenue,,
865,London,3,+44 20 3004 4141,Apex Temple Court Hotel,384,False,4,"1-2, Serjeant's Inn",,
866,London,1,+44 20 3019 8610,Artist Residence London,116,True,4,52 Cambridge Street,,
867,London,1,+44 20 7262 7361,Best Western Mornington Hotel,92,True,4,12 Lancaster Gate,,
868,London,1,+44 20 8455 5220,Best Western Palm Hotel,112,False,4,64-76 Hendon Way,,
869,London,1,+44 20 7613 9800,Ace Hotel London,104,False,4,100 Shoreditch High Street,2019-03-02,2
870,Anaheim,1,+1 800-341-6301,Anaheim Portofino Inn & Suites,132,False,3,1831 South Harbor Boulevard,2019-03-01,2
871,Sydney,2,+61 2 9102 2828,28 Hotel Sydney,232,False,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",,
872,Sydney,1,+61 2 9011 5756,57 Hotel,84,False,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",,
873,Sydney,2,+61 2 9300 4800,Adina Apartment Hotel Bondi Beach Sydney,168,False,4,"69/73 Hall Street, Bondi Beach New South Wales 2026, Australia",,
874,Sydney,3,+61 2 9578 6000,Adina Apartment Hotel Coogee Sydney,432,False,4,"183 Coogee Bay Road, Coogee New South Wales 2034, Australia",,
875,Sydney,3,+61 2 9381 2000,Adina Apartment Hotel Sydney Airport,420,False,4,"17 Bourke Road, Mascot New South Wales 2020, Australia",,
876,Sydney,2,+61 2 8396 9800,Adina Apartment Hotel Sydney Central,216,False,4,"2 Lee Street, Haymarket New South Wales 2000, Australia",,
877,Sydney,3,+61 2 9249 7000,Adina Apartment Hotel Sydney Darling Harbour,468,True,4,55 Shelley Street,,
878,Sydney,3,+61 2 8302 1000,Adina Apartment Hotel Sydney Surry Hills,240,True,4,"359 Crown Street, Surry Hills New South Wales 2010, Australia",,
879,Sydney,1,+61 2 9274 0000,Adina Apartment Hotel Sydney Town Hall,132,False,4,511 Kent Street,,
880,Sydney,1,+61 1300 633 462,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),88,False,4,1 Hosking Place,,
881,Sydney,1,+61 2 9102 2828,28 Hotel Sydney,84,False,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",2019-03-03,2
882,New York,2,+1 212-703-2001,1 Hotel Central Park,390,True,5,1414 6th Avenue,,
883,New York,2,+1 212-235-1111,11 Howard,315,True,3,11 Howard Street,,
884,New York,2,+1 855-781-0088,Amsterdam Court Hotel,138,True,3,226 West 50th Street,,
885,New York,2,+1 866-957-5139,Baccarat Hotel,525,True,5,28 West 53rd Street,,
886,New York,2,+1 718-388-4433,Bklyn House Hotel,100,True,2,"9 Beaver Street, Brooklyn",,
887,New York,2,+1 718-381-1118,Bogart Hotel,138,True,2,"19 Bogart Street, Brooklyn",,
888,New York,2,+1 212-703-2001,1 Hotel Central Park,375,True,5,1414 6th Avenue,2019-03-07,6
889,London,1,+44 20 7493 4545,45 Park Lane,480,False,5,45 Park Lane,2019-03-01,7
890,New York,2,+1 212-398-2700,Ac Hotel New York Times Square,432,False,4,260 West 40th Street,,
891,New York,2,+1 646-744-3100,Aka Central Park,420,False,4,42 West 58th Street,,
892,New York,2,+1 212-764-5700,Aka Times Square,176,False,4,123 West 44th Street,,
893,New York,2,+1 212-601-1234,Andaz 5Th Avenue - A Concept By Hyatt,372,False,4,485 5th Avenue,,
894,New York,2,+1 212-806-7000,Arlo Nomad,272,False,4,11 East 31st Street,,
895,New York,2,+1 212-398-2700,Ac Hotel New York Times Square,216,False,4,260 West 40th Street,2019-03-04,4
896,Paris,3,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,312,False,4,"6 Rue Gustave Charpentier, 75017",,
