,departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
2617,2019-03-12,07:00,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,51
2618,2019-03-12,07:40,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,47
2619,2019-03-12,08:40,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,43
2620,2019-03-12,08:50,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,48
2621,2019-03-12,10:40,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,49
2622,2019-03-12,11:10,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,50
2623,2019-03-12,13:10,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,48
2624,2019-03-12,14:10,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,46
2625,2019-03-12,16:20,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,42
2626,2019-03-12,17:50,Los Angeles,Union Station,Economy,3,San Francisco,Salesforce Transit Center,49
2627,2019-03-07,11:00,San Diego,Santa Fe Depot,Economy,1,San Francisco,Salesforce Transit Center,59
2628,2019-03-07,13:40,San Diego,Santa Fe Depot,Economy,1,San Francisco,Salesforce Transit Center,51
2629,2019-03-07,13:50,San Diego,Santa Fe Depot,Economy,1,San Francisco,Salesforce Transit Center,47
2630,2019-03-07,15:00,San Diego,Santa Fe Depot,Economy,1,San Francisco,Salesforce Transit Center,63
2631,2019-03-07,15:20,San Diego,Santa Fe Depot,Economy,1,San Francisco,Salesforce Transit Center,61
2632,2019-03-07,18:30,San Diego,Santa Fe Depot,Economy,1,San Francisco,Salesforce Transit Center,56
2633,2019-03-05,06:10,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,32
2634,2019-03-05,06:50,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,27
2635,2019-03-05,08:30,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,27
2636,2019-03-05,09:50,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,31
2637,2019-03-05,10:00,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,26
2638,2019-03-05,12:40,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,24
2639,2019-03-05,12:50,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,24
2640,2019-03-05,13:30,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,28
2641,2019-03-05,14:10,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,25
2642,2019-03-05,16:30,Los Angeles,Union Station,Economy,2,San Diego,Santa Fe Depot,28
2643,2019-03-04,06:10,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,35
2644,2019-03-04,06:50,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,41
2645,2019-03-04,08:30,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,37
2646,2019-03-04,09:50,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,37
2647,2019-03-04,10:00,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,37
2648,2019-03-04,12:40,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,41
2649,2019-03-04,12:50,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,35
2650,2019-03-04,13:30,Los Angeles,Union Station,Economy extra,2,San Diego,Santa Fe Depot,38
2651,2019-03-13,07:40,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,50
2652,2019-03-13,10:00,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,53
2653,2019-03-13,11:40,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,48
2654,2019-03-13,14:00,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,56
2655,2019-03-13,16:20,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,50
2656,2019-03-13,17:10,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,62
2657,2019-03-08,08:10,New York,Port Authority Station,Economy,1,Washington,Union Station,35
2658,2019-03-08,08:20,New York,Port Authority Station,Economy,1,Washington,Union Station,35
2659,2019-03-08,11:10,New York,Port Authority Station,Economy,1,Washington,Union Station,38
2660,2019-03-08,12:00,New York,Port Authority Station,Economy,1,Washington,Union Station,35
2661,2019-03-08,12:30,New York,Port Authority Station,Economy,1,Washington,Union Station,37
2662,2019-03-08,13:40,New York,Port Authority Station,Economy,1,Washington,Union Station,38
2663,2019-03-08,14:00,New York,Port Authority Station,Economy,1,Washington,Union Station,37
2664,2019-03-08,19:30,New York,Port Authority Station,Economy,1,Washington,Union Station,39
2665,2019-03-08,08:30,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2666,2019-03-08,09:50,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2667,2019-03-08,10:10,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,27
2668,2019-03-08,10:20,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,22
2669,2019-03-08,11:50,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,22
2670,2019-03-08,14:00,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2671,2019-03-08,16:10,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2672,2019-03-08,17:30,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2673,2019-03-09,08:30,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,33
2674,2019-03-09,09:50,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,33
2675,2019-03-09,10:10,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,34
2676,2019-03-09,10:20,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,33
2677,2019-03-09,11:50,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,32
2678,2019-03-09,14:00,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,33
2679,2019-03-09,16:10,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,32
2680,2019-03-09,17:30,New York,Port Authority Station,Economy extra,3,Philadelphia,Intercity Terminal,30
2681,2019-03-09,08:30,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2682,2019-03-09,09:50,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2683,2019-03-09,10:10,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,24
2684,2019-03-09,10:20,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2685,2019-03-09,11:50,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,22
2686,2019-03-09,14:00,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,23
2687,2019-03-09,16:10,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,22
2688,2019-03-08,07:30,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,30
2689,2019-03-08,07:50,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,30
2690,2019-03-08,08:20,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,28
2691,2019-03-08,10:00,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,29
2692,2019-03-08,10:50,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,26
2693,2019-03-08,15:20,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,27
2694,2019-03-08,16:50,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,25
2695,2019-03-08,19:10,Washington,Union Station,Economy,1,Philadelphia,Intercity Terminal,29
2696,2019-03-09,07:00,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,64
2697,2019-03-09,07:40,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,70
2698,2019-03-09,08:40,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,62
2699,2019-03-09,08:50,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,73
2700,2019-03-09,10:40,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,61
2701,2019-03-09,11:10,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,78
2702,2019-03-09,13:10,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,68
2703,2019-03-09,14:10,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,72
2704,2019-03-09,16:20,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,73
2705,2019-03-09,17:50,Los Angeles,Union Station,Flexible,1,San Francisco,Salesforce Transit Center,63
2706,2019-03-01,07:00,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,50
2707,2019-03-01,07:40,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,41
2708,2019-03-01,08:40,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,41
2709,2019-03-01,08:50,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,47
2710,2019-03-01,10:40,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,44
2711,2019-03-01,11:10,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,52
2712,2019-03-01,13:10,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,48
2713,2019-03-01,14:10,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,52
2714,2019-03-01,16:20,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,46
2715,2019-03-01,17:50,Los Angeles,Union Station,Economy,2,San Francisco,Salesforce Transit Center,44
2716,2019-03-07,06:00,Washington,Union Station,Economy,2,New York,Port Authority Station,32
2717,2019-03-07,09:40,Washington,Union Station,Economy,2,New York,Port Authority Station,32
2718,2019-03-07,11:10,Washington,Union Station,Economy,2,New York,Port Authority Station,43
2719,2019-03-07,12:40,Washington,Union Station,Economy,2,New York,Port Authority Station,37
2720,2019-03-07,12:50,Washington,Union Station,Economy,2,New York,Port Authority Station,36
2721,2019-03-07,13:10,Washington,Union Station,Economy,2,New York,Port Authority Station,35
2722,2019-03-07,14:30,Washington,Union Station,Economy,2,New York,Port Authority Station,34
2723,2019-03-07,17:10,Washington,Union Station,Economy,2,New York,Port Authority Station,36
2724,2019-03-11,07:40,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,26
2725,2019-03-11,07:50,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,31
2726,2019-03-11,09:20,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,22
2727,2019-03-11,10:50,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,26
2728,2019-03-11,11:20,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,30
2729,2019-03-11,14:20,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,25
2730,2019-03-11,15:00,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,24
2731,2019-03-11,16:40,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,25
2732,2019-03-11,16:50,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,24
2733,2019-03-11,18:10,San Diego,Santa Fe Depot,Economy,4,Los Angeles,Union Station,26
2734,2019-03-10,08:10,New York,Port Authority Station,Economy,2,Washington,Union Station,35
2735,2019-03-10,08:20,New York,Port Authority Station,Economy,2,Washington,Union Station,36
2736,2019-03-10,11:10,New York,Port Authority Station,Economy,2,Washington,Union Station,34
2737,2019-03-10,12:00,New York,Port Authority Station,Economy,2,Washington,Union Station,40
2738,2019-03-10,12:30,New York,Port Authority Station,Economy,2,Washington,Union Station,35
2739,2019-03-10,13:40,New York,Port Authority Station,Economy,2,Washington,Union Station,36
2740,2019-03-10,14:00,New York,Port Authority Station,Economy,2,Washington,Union Station,35
2741,2019-03-10,19:30,New York,Port Authority Station,Economy,2,Washington,Union Station,36
2742,2019-03-13,06:10,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,28
2743,2019-03-13,06:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,26
2744,2019-03-13,08:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,27
2745,2019-03-13,09:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,29
2746,2019-03-13,10:00,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,20
2747,2019-03-13,12:40,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,23
2748,2019-03-13,12:50,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,28
2749,2019-03-13,13:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,25
2750,2019-03-13,14:10,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,25
2751,2019-03-13,16:30,Los Angeles,Union Station,Economy,1,San Diego,Santa Fe Depot,29
2752,2019-03-14,06:40,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,28
2753,2019-03-14,08:10,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,30
2754,2019-03-14,08:30,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,27
2755,2019-03-14,08:50,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,27
2756,2019-03-14,10:00,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,28
2757,2019-03-14,12:30,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,25
2758,2019-03-14,17:50,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,24
2759,2019-03-14,18:30,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,32
2760,2019-03-14,18:40,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,30
2761,2019-03-14,19:10,Seattle,King Street Station,Economy,3,Vancouver,Pacific Central Station,25
2762,2019-03-14,06:40,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,38
2763,2019-03-14,08:10,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,40
2764,2019-03-14,08:30,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,37
2765,2019-03-14,08:50,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,37
2766,2019-03-14,10:00,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,38
2767,2019-03-14,12:30,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,35
2768,2019-03-14,17:50,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,34
2769,2019-03-14,18:30,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,42
2770,2019-03-14,18:40,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,40
2771,2019-03-14,19:10,Seattle,King Street Station,Economy extra,3,Vancouver,Pacific Central Station,35
2772,2019-03-11,07:40,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
2773,2019-03-11,07:50,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,31
2774,2019-03-11,09:20,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,22
2775,2019-03-11,10:50,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
2776,2019-03-11,11:20,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,30
2777,2019-03-11,14:20,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,25
2778,2019-03-11,15:00,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,24
2779,2019-03-11,16:40,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,25
2780,2019-03-11,16:50,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,24
2781,2019-03-11,18:10,San Diego,Santa Fe Depot,Economy,2,Los Angeles,Union Station,26
2782,2019-03-03,07:40,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,48
2783,2019-03-03,07:50,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,43
2784,2019-03-03,09:20,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,47
2785,2019-03-03,10:50,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,47
2786,2019-03-03,11:20,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,48
2787,2019-03-03,14:20,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,46
2788,2019-03-03,15:00,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,46
2789,2019-03-03,16:40,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,47
2790,2019-03-03,16:50,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,42
2791,2019-03-03,18:10,San Diego,Santa Fe Depot,Flexible,4,Los Angeles,Union Station,47
2792,2019-03-04,07:40,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,40
2793,2019-03-04,07:50,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,39
2794,2019-03-04,09:20,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,33
2795,2019-03-04,10:50,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,36
2796,2019-03-04,11:20,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,37
2797,2019-03-04,14:20,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,38
2798,2019-03-04,15:00,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,36
2799,2019-03-04,16:40,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,39
2800,2019-03-04,16:50,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,39
2801,2019-03-04,18:10,San Diego,Santa Fe Depot,Economy extra,4,Los Angeles,Union Station,41
2802,2019-03-06,06:10,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,33
2803,2019-03-06,06:30,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,34
2804,2019-03-06,08:30,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,34
2805,2019-03-06,09:10,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,32
2806,2019-03-06,09:20,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,27
2807,2019-03-06,09:50,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,29
2808,2019-03-06,13:10,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,29
2809,2019-03-06,16:10,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,35
2810,2019-03-06,19:20,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,31
2811,2019-03-06,19:30,Portland,Portland Bus Station,Economy,1,Seattle,King Street Station,32
2812,2019-03-11,07:30,Washington,Union Station,Economy,2,Philadelphia,Intercity Terminal,28
2813,2019-03-11,07:50,Washington,Union Station,Economy,2,Philadelphia,Intercity Terminal,27
2814,2019-03-11,08:20,Washington,Union Station,Economy,2,Philadelphia,Intercity Terminal,32
