,city,date,event_name,time,venue,venue_address,number_of_tickets,category,event_type
932,New York,2019-03-01,Americo,18:30,La Boom,"56-15 Northern Boulevard, Woodside",,International,Music
933,New York,2019-03-01,Blowout Music Festival,19:30,Knockdown Center,"52-19 Flushing Avenue, Maspeth",,Hip Hop,Music
934,New York,2019-03-01,Buddy Guy,17:00,Sony Hall,235 West 46th Street,,Blues,Music
935,New York,2019-03-01,Crooked Colours,19:00,Rough Trade NYC,"64 North 9th Street, Brooklyn",,Electronica,Music
936,New York,2019-03-01,Greensky Bluegrass,18:00,Pier 17,89 South Street,,Blues,Music
937,New York,2019-03-01,Jamey Johnson,19:30,Sony Hall,235 West 46th Street,,Country,Music
938,New York,2019-03-01,Jethro Tull,17:30,Forest Hills Stadium,"1 Tennis Place, Forest Hills",,Rock,Music
939,New York,2019-03-01,Laura Osnes,19:30,Sony Hall,235 West 46th Street,,Classical,Music
940,New York,2019-03-01,Lyfe Jennings,18:00,Sony Hall,235 West 46th Street,,Blues,Music
941,New York,2019-03-01,Blowout Music Festival,19:30,Knockdown Center,"52-19 Flushing Avenue, Maspeth",1,,
942,Los Angeles,2019-03-07,Dodgers Vs Rockies,18:30,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
943,Los Angeles,2019-03-07,Lafc Vs Rapids,19:30,Banc of California Stadium,3939 South Figueroa Street,,Soccer,Sports
944,Los Angeles,2019-03-07,Sparks Vs Lynx,18:00,STAPLES Center,1111 South Figueroa Street,,Basketball,Sports
945,Los Angeles,2019-03-07,Sparks Vs Mystics,19:30,STAPLES Center,1111 South Figueroa Street,,Basketball,Sports
946,Los Angeles,2019-03-07,Sparks Vs Storm,19:00,STAPLES Center,1111 South Figueroa Street,,Basketball,Sports
947,Los Angeles,2019-03-07,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
948,Los Angeles,2019-03-07,Usc Vs Oregon,18:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
949,Los Angeles,2019-03-07,Usc Vs Ucla,19:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
950,Los Angeles,2019-03-07,Usc Vs Utah,17:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
951,Los Angeles,2019-03-07,Dodgers Vs Rockies,18:30,Dodger Stadium,1000 Vin Scully Ave,1,,
952,New York,2019-03-05,Amber Run Brooklyn,19:30,Warsaw,"261 Driggs Avenue, Brooklyn",4,,
953,Washington D.C.,2019-03-14,Nationals Vs Phillies,17:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
954,Washington D.C.,2019-03-14,Nationals Vs Reds,17:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
955,Washington D.C.,2019-03-11,Nationals Vs Rockies,17:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
956,Washington D.C.,2019-03-06,Nationals Vs Royals,19:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
957,Washington D.C.,2019-03-06,Nationals Vs Braves,18:00,Nationals Park,1500 South Capitol Street Southeast,4,,
958,Phoenix,2019-03-02,Arizona Vs La Dodgers,17:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
959,Phoenix,2019-03-04,Arizona Vs Milwaukee,17:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
960,Phoenix,2019-03-02,Diamondbacks Vs Brewers,18:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
961,Phoenix,2019-03-01,Diamondbacks Vs Cardinals,17:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
962,Phoenix,2019-03-14,Diamondbacks Vs Dodgers,19:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
963,Phoenix,2019-03-01,Diamondbacks Vs Giants,19:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
964,Phoenix,2019-03-14,Diamondbacks Vs Marlins,17:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
965,Phoenix,2019-03-01,Diamondbacks Vs Mets,18:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
966,Phoenix,2019-03-12,Diamondbacks Vs Nationals,19:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
967,Phoenix,2019-03-12,Diamondbacks Vs Orioles,17:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
968,Phoenix,2019-03-11,Arizona Vs La Dodgers,18:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
969,Phoenix,2019-03-11,Diamondbacks Vs Dodgers,17:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
970,Phoenix,2019-03-11,Diamondbacks Vs Giants,18:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
971,Phoenix,2019-03-11,Diamondbacks Vs Reds,17:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
972,Phoenix,2019-03-11,Diamondbacks Vs Dodgers,17:00,Chase Field,401 East Jefferson Street,4,,
973,New York,2019-03-08,Mets Vs Cubs,18:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
974,New York,2019-03-08,Mets Vs Pirates,17:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
975,New York,2019-03-08,Mets Vs Rockies,17:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
976,New York,2019-03-08,Nycfc Vs Timbers,18:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
977,New York,2019-03-08,Nycfc Vs United,19:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
978,New York,2019-03-08,Yankees Vs Angels,18:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
979,New York,2019-03-08,Yankees Vs Blue Jays,17:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
980,New York,2019-03-08,Yankees Vs Orioles,19:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
981,New York,2019-03-08,Mets Vs Cubs,18:00,Citi Field,123-01 Roosevelt Avenue,1,,
982,Atlanta,2019-03-11,Falcons Vs Buccaneers,18:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Football,Sports
983,Atlanta,2019-03-10,Falcons Vs Jaguars,18:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Football,Sports
984,Atlanta,2019-03-11,Falcons Vs Rams,18:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Football,Sports
985,Atlanta,2019-03-13,Falcons Vs Redskins,17:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Football,Sports
986,Atlanta,2019-03-11,Panthers Vs Jaguars,19:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
987,Atlanta,2019-03-10,Panthers Vs Mountaineers,17:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
988,Atlanta,2019-03-09,Panthers Vs Paladins,18:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
989,Atlanta,2019-03-05,Panthers Vs Trojans,18:30,Georgia State Stadium,755 Hank Aaron Drive Southeast,,Basketball,Sports
990,Atlanta,2019-03-11,United Vs Earthquakes,18:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
991,Atlanta,2019-03-05,United Vs Red Bulls,17:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
992,Atlanta,2019-03-10,United Vs Revolution,19:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
993,Atlanta,2019-03-06,United Vs United,17:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
994,Atlanta,2019-03-05,United Vs Red Bulls,17:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,1,,
995,San Francisco,2019-03-08,Giants Vs Brewers,19:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
996,San Francisco,2019-03-08,Giants Vs Diamondbacks,19:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
997,San Francisco,2019-03-08,Giants Vs Dodgers,17:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
998,San Francisco,2019-03-08,Giants Vs Marlins,17:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
999,San Francisco,2019-03-08,Giants Vs Phillies,17:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
1000,San Francisco,2019-03-08,Giants Vs Brewers,19:00,Oracle Park,24 Willie Mays Plaza,3,,
1001,Los Angeles,2019-03-14,Bill Callahan,19:30,Lodge Room,"104 N. Ave 56, 2nd Floor",,Country,Music
1002,Los Angeles,2019-03-01,Girl In Red,19:00,The Teragram Ballroom,1234 West 7th Street,,Pop,Music
1003,Los Angeles,2019-03-10,Gloryhammer,18:00,1720(tm),1720 East 16th Street,,Rock,Music
1004,Los Angeles,2019-03-11,Guided By Voices,17:30,The Teragram Ballroom,1234 West 7th Street,,Rock,Music
1005,Los Angeles,2019-03-01,Jordan Rakei,17:00,Regent Theater DTLA,448 South Main Street,,Jazz,Music
1006,Los Angeles,2019-03-05,Kishi Bashi,17:00,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,Electronica,Music
1007,Los Angeles,2019-03-13,Lights,18:30,The Teragram Ballroom,1234 West 7th Street,,Electronica,Music
1008,Los Angeles,2019-03-11,Murder City Devils,19:30,The Teragram Ballroom,1234 West 7th Street,,Rock,Music
1009,Los Angeles,2019-03-13,Spose,17:00,1720(tm),1720 East 16th Street,,Hip Hop,Music
1010,Los Angeles,2019-03-05,Starset,19:00,Regent Theater DTLA,448 South Main Street,,Rock,Music
1011,Los Angeles,2019-03-10,Girl In Red,19:30,The Teragram Ballroom,1234 West 7th Street,,Pop,Music
1012,Los Angeles,2019-03-10,Girl In Red,19:30,The Teragram Ballroom,1234 West 7th Street,3,,
1013,Washington D.C.,2019-03-02,Nationals Vs Diamondbacks,18:00,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
1014,Washington D.C.,2019-03-02,Nationals Vs Dodgers,19:00,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
1015,Washington D.C.,2019-03-02,Nationals Vs Rockies,18:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
1016,Washington D.C.,2019-03-02,Nationals Vs White Sox,18:30,Nationals Park,1500 South Capitol Street Southeast,,Baseball,Sports
1017,Washington D.C.,2019-03-02,Nationals Vs Diamondbacks,18:00,Nationals Park,1500 South Capitol Street Southeast,4,,
1018,New York,2019-03-05,Mets Vs Pirates,17:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1019,New York,2019-03-05,Mets Vs Rockies,18:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1020,New York,2019-03-05,Nycfc Vs Dynamo,17:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1021,New York,2019-03-05,Nycfc Vs Timbers,18:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1022,New York,2019-03-05,Nycfc Vs Union,18:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1023,New York,2019-03-05,Nycfc Vs United,17:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1024,New York,2019-03-05,Yankees Vs Angels,17:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1025,New York,2019-03-05,Yankees Vs Blue Jays,18:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1026,New York,2019-03-05,Yankees Vs Diamondbacks,17:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1027,New York,2019-03-05,Nycfc Vs Dynamo,17:00,Yankee Stadium,1 East 161 Street,2,,
1028,San Francisco,2019-03-01,Allan Rayman,18:00,August Hall,420 Mason Street,,Hip Hop,Music
1029,San Francisco,2019-03-14,Carmina Burana,18:00,San Francisco Symphony,201 Van Ness Avenue,,Classical,Music
1030,San Francisco,2019-03-01,Celine Dion,19:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
1031,San Francisco,2019-03-12,Cher,19:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
1032,San Francisco,2019-03-09,Electric Feels,17:00,August Hall,420 Mason Street,,Electronica,Music
1033,San Francisco,2019-03-11,Matt Corby,18:00,August Hall,420 Mason Street,,Christian,Music
1034,San Francisco,2019-03-14,Okkervil River,18:00,The Chapel,777 Valencia Street,,Country,Music
1035,San Francisco,2019-03-10,Remo Drive,18:00,The Chapel,777 Valencia Street,,Pop,Music
1036,San Francisco,2019-03-12,San Francisco Symphony,18:00,San Francisco Symphony,201 Van Ness Avenue,,Classical,Music
1037,San Francisco,2019-03-02,The Drums,18:00,August Hall,420 Mason Street,,Pop,Music
1038,Berkeley,2019-03-12,Phutureprimitive,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,,Electronica,Music
1039,Berkeley,2019-03-12,Phutureprimitive,19:00,Cornerstone Craft Beer & Live Music,2367 Shattuck Avenue,2,,
1040,Santa Rosa,2019-03-10,Huichica Music Festival,18:00,The Sandman Hotel,3421 Cleveland Avenue,,Pop,Music
1041,Santa Rosa,2019-03-14,Huichica Music Festival,19:30,The Sandman Hotel,3421 Cleveland Avenue,1,,
1042,Chicago,2019-03-12,Billy Currington,18:30,Gallagher Way,3635 North Clark Street,,Country,Music
1043,Chicago,2019-03-14,Billy Currington,17:30,Gallagher Way,3635 North Clark Street,2,,
1044,New York,2019-03-09,Mets Vs Braves,17:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1045,New York,2019-03-10,Mets Vs Diamondbacks,18:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1046,New York,2019-03-11,Mets Vs Dodgers,18:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1047,New York,2019-03-03,Mets Vs Indians,19:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1048,New York,2019-03-01,Mets Vs Padres,19:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1049,New York,2019-03-14,Mets Vs Phillies,17:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1050,New York,2019-03-11,Mets Vs Rockies,18:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1051,New York,2019-03-09,Mets Vs Yankees,17:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1052,New York,2019-03-09,Mets Vs Braves,17:00,Citi Field,123-01 Roosevelt Avenue,2,,
1053,Los Angeles,2019-03-01,Dodgers Vs Cubs,17:30,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
1054,Los Angeles,2019-03-08,Dodgers Vs Diamondbacks,18:00,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
1055,Los Angeles,2019-03-12,Dodgers Vs Giants,19:30,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
1056,Los Angeles,2019-03-13,Dodgers Vs Marlins,18:30,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
1057,Los Angeles,2019-03-04,Dodgers Vs Rockies,17:30,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
1058,Los Angeles,2019-03-02,Lafc Vs Atlanta United,17:30,Banc of California Stadium,3939 South Figueroa Street,,Soccer,Sports
1059,Los Angeles,2019-03-13,Lafc Vs Rapids,19:30,Banc of California Stadium,3939 South Figueroa Street,,Soccer,Sports
1060,Los Angeles,2019-03-08,Lafc Vs Toronto Fc,18:00,Banc of California Stadium,3939 South Figueroa Street,,Soccer,Sports
1061,Los Angeles,2019-03-11,Rams Vs Cardinals,18:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
1062,Los Angeles,2019-03-08,Sparks Vs Lynx,19:00,STAPLES Center,1111 South Figueroa Street,,Basketball,Sports
1063,Los Angeles,2019-03-12,Dodgers Vs Diamondbacks,18:00,Dodger Stadium,1000 Vin Scully Ave,,Baseball,Sports
1064,New York,2019-03-14,Mets Vs Braves,18:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1065,New York,2019-03-14,Mets Vs Pirates,19:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
1066,New York,2019-03-14,Nycfc Vs Dynamo,18:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1067,New York,2019-03-14,Revolution Vs Nycfc,19:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1068,New York,2019-03-14,Yankees Vs Indians,19:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1069,New York,2019-03-14,Yankees Vs Rangers,17:00,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1070,New York,2019-03-14,Yankees Vs Rays,17:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
1071,New York,2019-03-14,Mets Vs Braves,18:00,Citi Field,123-01 Roosevelt Avenue,2,,
1072,San Francisco,2019-03-14,Carmina Burana,18:00,San Francisco Symphony,201 Van Ness Avenue,3,,
1073,New York,2019-03-12,Ben Harper,18:00,Pier 17,89 South Street,,Blues,Music
1074,New York,2019-03-12,Greensky Bluegrass,18:00,Pier 17,89 South Street,,Blues,Music
1075,New York,2019-03-12,Mac Demarco,19:30,Prospect Park Bandshell,"141 Prospect Park West, Brooklyn",,Blues,Music
1076,New York,2019-03-12,Shanice,17:00,Sony Hall,235 West 46th Street,,Blues,Music
1077,New York,2019-03-12,Vivian Green,19:00,Sony Hall,235 West 46th Street,,Blues,Music
1078,New York,2019-03-12,Ben Harper,18:00,Pier 17,89 South Street,3,,
1079,New York,2019-03-07,Chris Botti,17:00,Sony Hall,235 West 46th Street,3,,
1080,Anaheim,2019-03-01,Brown Sabbath,19:00,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,,Funk,Music
1081,Anaheim,2019-03-01,Brown Sabbath,19:00,Crossroads at House of Blues Anaheim,1530 Disneyland Monrail System,1,,
1082,Philadelphia,2019-03-09,Phillies Vs Braves,19:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1083,Philadelphia,2019-03-12,Phillies Vs Cubs,17:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1084,Philadelphia,2019-03-09,Phillies Vs Diamondbacks,19:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1085,Philadelphia,2019-03-11,Phillies Vs Mets,17:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1086,Philadelphia,2019-03-09,Phillies Vs Padres,17:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1087,Philadelphia,2019-03-01,Phillies Vs Pirates,18:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1088,Philadelphia,2019-03-01,Phillies Vs White Sox,18:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1089,Atlanta,2019-03-11,Falcons Vs Rams,18:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
1090,London,2019-03-11,Beyond The Black,19:00,Boston Music Room,178 Junction Road,,Rock,Music
1091,London,2019-03-14,Crystal Lake,17:30,Boston Music Room,178 Junction Road,,Rock,Music
1092,London,2019-03-09,Imperial Daze,19:30,The Victoria Dalston,451 Queensbridge Road,,Pop,Music
1093,London,2019-03-12,Shakey Graves,19:30,The Dome,2A Dartmouth Park Hill,,Blues,Music
1094,London,2019-03-06,Wallows,17:00,Electric Brixton,Town Hall Parade,,Rock,Music
1095,London,2019-03-09,Beyond The Black,17:00,Boston Music Room,178 Junction Road,4,,
1096,Atlanta,2019-03-13,United Vs Revolution,19:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,4,,
1097,New York,2019-03-09,Mets Vs Braves,17:00,Citi Field,123-01 Roosevelt Avenue,4,,
1098,San Diego,2019-03-09,Alejandro Sanz,19:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,International,Music
1099,San Diego,2019-03-04,Aly And Aj,19:30,The Observatory North Park,2891 University Avenue,,Pop,Music
1100,San Diego,2019-03-14,Bastille,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Pop,Music
1101,San Diego,2019-03-13,Fidlar,18:00,The Observatory North Park,2891 University Avenue,,Rock,Music
1102,San Diego,2019-03-12,Greta Van Fleet,18:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Blues,Music
1103,San Diego,2019-03-12,Hozier,18:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Blues,Music
1104,San Diego,2019-03-10,Lizzo,17:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Hip Hop,Music
1105,San Diego,2019-03-08,Local Natives,17:00,The Observatory North Park,2891 University Avenue,,Rock,Music
1106,San Diego,2019-03-09,Prettymuch,18:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,,Pop,Music
1107,San Diego,2019-03-10,Psychedelic Furs,17:00,The Observatory North Park,2891 University Avenue,,Rock,Music
1108,San Diego,2019-03-04,Alejandro Sanz,17:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,4,,
1109,Philadelphia,2019-03-08,Blueface,17:00,The Fillmore Philadelphia,29 East Allen Street,,Hip Hop,Music
1110,Philadelphia,2019-03-13,Conan Gray,19:00,The Fillmore Philadelphia,29 East Allen Street,,Pop,Music
1111,Philadelphia,2019-03-11,Don Broco,18:30,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
1112,Philadelphia,2019-03-07,Girl In Red,18:00,The Foundry,29 East Allen Street 2nd Floor,,Pop,Music
1113,Philadelphia,2019-03-12,Hot Water Music,18:30,Underground Arts,1200 Callowhill Street,,Rock,Music
1114,Philadelphia,2019-03-07,Lauv,18:30,The Fillmore Philadelphia,29 East Allen Street,,Jazz,Music
1115,Philadelphia,2019-03-06,Lights,17:30,The Foundry,29 East Allen Street 2nd Floor,,Electronica,Music
1116,Philadelphia,2019-03-02,Nav With Killy,18:30,The Fillmore Philadelphia,29 East Allen Street,,Hip Hop,Music
1117,Philadelphia,2019-03-03,Northlane,17:00,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
1118,Philadelphia,2019-03-13,The Lemonheads,19:00,The Foundry,29 East Allen Street 2nd Floor,,Rock,Music
1119,Philadelphia,2019-03-01,Phillies Vs Cubs,18:00,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1120,Philadelphia,2019-03-01,Phillies Vs Diamondbacks,17:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
1121,Philadelphia,2019-03-01,Phillies Vs Cubs,18:00,Citizens Bank Park,1 Citizens Bank Way,3,,
1122,New York,2019-03-10,Mets Vs Diamondbacks,18:30,Citi Field,123-01 Roosevelt Avenue,1,,
1123,San Francisco,2019-03-13,Giants Vs Brewers,18:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
1124,San Francisco,2019-03-12,Giants Vs Cardinals,18:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
1125,San Francisco,2019-03-01,Giants Vs Diamondbacks,18:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
1126,San Francisco,2019-03-12,Giants Vs Dodgers,17:00,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
1127,San Francisco,2019-03-05,Giants Vs Marlins,19:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
